method,metric_type,class,anchor_class,time_index,mean,std,median,q1,q3
methodA,projection_ratio,ambiguous,,8,0.39396706871964315,0.23828590171376957,0.3639821708202362,0.22151219844818115,0.5423151552677155
methodA,projection_ratio,ambiguous,,9,0.4206434339284897,0.23805987451575447,0.42996376752853394,0.2886582463979721,0.5462548434734344
methodA,projection_ratio,ambiguous,,10,0.4269955740482719,0.2501481084948803,0.4142875671386719,0.2606774941086769,0.6263311505317688
methodA,projection_ratio,ambiguous,,11,0.4436472308718496,0.2640684203143581,0.4196361303329468,0.2457367703318596,0.6827957630157471
methodA,projection_ratio,ambiguous,,12,0.4444624370446912,0.26709209234225884,0.43378928303718567,0.24297845363616943,0.6624986827373505
methodA,projection_ratio,ambiguous,,13,0.47314437809917664,0.2497172215984706,0.47441747784614563,0.30060234665870667,0.6648673713207245
methodA,projection_ratio,ambiguous,,14,0.4768036828824767,0.23316903139560838,0.4590391516685486,0.320858895778656,0.6517463326454163
methodA,projection_ratio,ambiguous,,15,0.49141617257286,0.2249698749889548,0.5060083866119385,0.30517980456352234,0.6743988394737244
methodA,projection_ratio,ambiguous,,16,0.48322673859419646,0.23732924712869805,0.4884662628173828,0.28277555853128433,0.6557341814041138
methodA,projection_ratio,ambiguous,,17,0.4850998587078518,0.24935327725105216,0.47151821851730347,0.2985435947775841,0.6622219085693359
methodA,projection_ratio,ambiguous,,18,0.4888996510869927,0.24762883565429256,0.4890284240245819,0.28438107669353485,0.6706743240356445
methodA,projection_ratio,ambiguous,,19,0.46512790355417466,0.24953045264257034,0.4750671982765198,0.2508158013224602,0.6566910147666931
methodA,projection_ratio,polite,,0,0.0,0.0,0.0,0.0,0.0
methodA,projection_ratio,polite,,1,0.0071361848584762435,0.050435505926254724,0.00996821466833353,-0.030770786106586456,0.041344016790390015
methodA,projection_ratio,polite,,2,0.014475999263728537,0.07686047760009568,0.013429414480924606,-0.040206700563430786,0.0600861981511116
methodA,projection_ratio,polite,,3,0.0261759827163343,0.11694431623176807,0.016108397394418716,-0.06396622210741043,0.10523107647895813
methodA,projection_ratio,polite,,4,0.047964237335069874,0.1401958445024194,0.04148956760764122,-0.05970200151205063,0.1328912079334259
methodA,projection_ratio,polite,,5,0.07788257988555948,0.15577122401821938,0.07197985053062439,-0.039346568286418915,0.13662809133529663
methodA,projection_ratio,polite,,6,0.09867205516230769,0.15979048258249903,0.09696262329816818,-0.005060088355094194,0.13294397294521332
methodA,projection_ratio,polite,,7,0.10766156670841866,0.1720479700697383,0.07349330186843872,0.021016495302319527,0.156972274184227
methodA,projection_ratio,polite,,8,0.1388434003129965,0.17023187412408924,0.12900829315185547,0.057587992399930954,0.19218112528324127
methodA,projection_ratio,polite,,9,0.1543645962345891,0.17701122583371812,0.12680234014987946,0.05670127645134926,0.22421689331531525
methodA,projection_ratio,polite,,10,0.15219701845028505,0.18999170882657598,0.13613727688789368,-0.0015843576984480023,0.2543986439704895
methodA,projection_ratio,polite,,11,0.17520768732604822,0.18613221831516688,0.16014039516448975,0.037386681884527206,0.284881055355072
methodA,projection_ratio,polite,,12,0.20933592258157527,0.18839761539598018,0.17318110167980194,0.07221604138612747,0.35515296459198
methodA,projection_ratio,polite,,13,0.2543839435888136,0.1803227984759369,0.2263566553592682,0.10689561814069748,0.42682284116744995
methodA,projection_ratio,polite,,14,0.2835313901078047,0.20218401255235688,0.2762490212917328,0.13261759281158447,0.42990025877952576
methodA,projection_ratio,polite,,15,0.3027925120053313,0.21726427059086645,0.25884392857551575,0.14696426689624786,0.4311549663543701
methodA,projection_ratio,polite,,16,0.30622683183812516,0.21676708019849386,0.27104368805885315,0.16984181106090546,0.41742148995399475
