method,anchor_class,target_class,sequence_id,time_index,difference_norm
methodA,ambiguous,polite,7,12,0.4814920723438263
methodA,ambiguous,polite,7,13,0.4189211428165436
methodA,ambiguous,polite,7,14,0.4374822974205017
methodA,ambiguous,polite,7,15,0.48040345311164856
methodA,ambiguous,polite,7,16,0.4946504235267639
methodA,ambiguous,polite,7,17,0.5417322516441345
methodA,ambiguous,polite,7,18,0.5661357045173645
methodA,ambiguous,polite,7,19,0.5715066194534302
methodA,polite,polite,8,0,0.10032029449939728
methodA,polite,polite,8,1,0.11038725823163986
methodA,polite,polite,8,2,0.10762230306863785
methodA,polite,polite,8,3,0.16452118754386902
methodA,polite,polite,8,4,0.2120768129825592
methodA,polite,polite,8,5,0.21595452725887299
methodA,polite,polite,8,6,0.42123648524284363
methodA,polite,polite,8,7,0.4948086142539978
methodA,polite,polite,8,8,0.39429327845573425
methodA,polite,polite,8,9,0.33984988927841187
methodA,polite,polite,8,10,0.2747824788093567
methodA,polite,polite,8,11,0.28703179955482483
methodA,polite,polite,8,12,0.2811151146888733
methodA,polite,polite,8,13,0.3429313004016876
methodA,polite,polite,8,14,0.26402774453163147
methodA,polite,polite,8,15,0.2768663465976715
methodA,polite,polite,8,16,0.2991456389427185
methodA,polite,polite,8,17,0.26006361842155457
methodA,polite,polite,8,18,0.31319761276245117
methodA,polite,polite,8,19,0.3306772708892822
methodA,truesmile,polite,8,0,0.14574246108531952
methodA,truesmile,polite,8,1,0.15854115784168243
methodA,truesmile,polite,8,2,0.2071823626756668
methodA,truesmile,polite,8,3,0.29115408658981323
methodA,truesmile,polite,8,4,0.3462396264076233
methodA,truesmile,polite,8,5,0.40684789419174194
methodA,truesmile,polite,8,6,0.5535841584205627
methodA,truesmile,polite,8,7,0.608762264251709
methodA,truesmile,polite,8,8,0.5596871972084045
methodA,truesmile,polite,8,9,0.5322816371917725
methodA,truesmile,polite,8,10,0.5102141499519348
methodA,truesmile,polite,8,11,0.5169630646705627
methodA,truesmile,polite,8,12,0.5344498753547668
methodA,truesmile,polite,8,13,0.5921492576599121
methodA,truesmile,polite,8,14,0.5328193306922913
methodA,truesmile,polite,8,15,0.5672069787979126
methodA,truesmile,polite,8,16,0.5810137391090393
methodA,truesmile,polite,8,17,0.5329739451408386
methodA,truesmile,polite,8,18,0.540833592414856
methodA,truesmile,polite,8,19,0.543185830116272
methodA,ambiguous,polite,8,0,0.10427824407815933
methodA,ambiguous,polite,8,1,0.111786849796772
methodA,ambiguous,polite,8,2,0.11208737641572952
methodA,ambiguous,polite,8,3,0.17894303798675537
methodA,ambiguous,polite,8,4,0.22037771344184875
methodA,ambiguous,polite,8,5,0.23898884654045105
methodA,ambiguous,polite,8,6,0.4330541789531708
methodA,ambiguous,polite,8,7,0.5205764174461365
methodA,ambiguous,polite,8,8,0.43766456842422485
methodA,ambiguous,polite,8,9,0.39301326870918274
methodA,ambiguous,polite,8,10,0.347858190536499
methodA,ambiguous,polite,8,11,0.373445600271225
methodA,ambiguous,polite,8,12,0.34491613507270813
methodA,ambiguous,polite,8,13,0.4033733308315277
methodA,ambiguous,polite,8,14,0.35134902596473694
methodA,ambiguous,polite,8,15,0.365557998418808
methodA,ambiguous,polite,8,16,0.3756893575191498
methodA,ambiguous,polite,8,17,0.33634182810783386
methodA,ambiguous,polite,8,18,0.39195653796195984
methodA,ambiguous,polite,8,19,0.3802846372127533
methodA,polite,polite,9,0,0.11768370866775513
methodA,polite,polite,9,1,0.06494348496198654
methodA,polite,polite,9,2,0.23599795997142792
methodA,polite,polite,9,3,0.2828124761581421
methodA,polite,polite,9,4,0.3819534182548523
methodA,polite,polite,9,5,0.4648019075393677
methodA,polite,polite,9,6,0.5006920099258423
methodA,polite,polite,9,7,0.5590919852256775
methodA,polite,polite,9,8,0.4792501628398895
methodA,polite,polite,9,9,0.5689599514007568
methodA,polite,polite,9,10,0.545444905757904
methodA,polite,polite,9,11,0.606357753276825
methodA,polite,polite,9,12,0.5814746022224426
methodA,polite,polite,9,13,0.5874965190887451
methodA,polite,polite,9,14,0.6036850810050964
methodA,polite,polite,9,15,0.5764840245246887
methodA,polite,polite,9,16,0.6136090755462646
methodA,polite,polite,9,17,0.5806806683540344
methodA,polite,polite,9,18,0.5843207836151123
methodA,polite,polite,9,19,0.5986464023590088
methodA,truesmile,polite,9,0,0.1517091989517212
methodA,truesmile,polite,9,1,0.11658302694559097
methodA,truesmile,polite,9,2,0.2812041640281677
methodA,truesmile,polite,9,3,0.3513774573802948
methodA,truesmile,polite,9,4,0.4906560778617859
methodA,truesmile,polite,9,5,0.5629504919052124
methodA,truesmile,polite,9,6,0.593802273273468
methodA,truesmile,polite,9,7,0.6843389272689819
methodA,truesmile,polite,9,8,0.5911177396774292
methodA,truesmile,polite,9,9,0.6535558104515076
methodA,truesmile,polite,9,10,0.6736234426498413
methodA,truesmile,polite,9,11,0.7225949764251709
methodA,truesmile,polite,9,12,0.6729018688201904
methodA,truesmile,polite,9,13,0.6716194748878479
methodA,truesmile,polite,9,14,0.7016857862472534
methodA,truesmile,polite,9,15,0.6776494979858398
methodA,truesmile,polite,9,16,0.6687560677528381
methodA,truesmile,polite,9,17,0.6419693231582642
methodA,truesmile,polite,9,18,0.6263949275016785
methodA,truesmile,polite,9,19,0.656159520149231
methodA,ambiguous,polite,9,0,0.11746563017368317
methodA,ambiguous,polite,9,1,0.06651172041893005
methodA,ambiguous,polite,9,2,0.24085845053195953
methodA,ambiguous,polite,9,3,0.28937801718711853
methodA,ambiguous,polite,9,4,0.39473196864128113
methodA,ambiguous,polite,9,5,0.4804598391056061
methodA,ambiguous,polite,9,6,0.5043622255325317
methodA,ambiguous,polite,9,7,0.5752418637275696
methodA,ambiguous,polite,9,8,0.49924910068511963
methodA,ambiguous,polite,9,9,0.5617864727973938
methodA,ambiguous,polite,9,10,0.5753371715545654
methodA,ambiguous,polite,9,11,0.6439361572265625
methodA,ambiguous,polite,9,12,0.6060991883277893
methodA,ambiguous,polite,9,13,0.618393063545227
methodA,ambiguous,polite,9,14,0.6531031727790833
methodA,ambiguous,polite,9,15,0.5975760817527771
methodA,ambiguous,polite,9,16,0.6266430020332336
methodA,ambiguous,polite,9,17,0.5870663523674011
methodA,ambiguous,polite,9,18,0.5851607918739319
methodA,ambiguous,polite,9,19,0.5880865454673767
methodA,polite,truesmile,0,0,0.22599489986896515
methodA,polite,truesmile,0,1,0.2172808051109314
methodA,polite,truesmile,0,2,0.37671077251434326
methodA,polite,truesmile,0,3,0.520544171333313
methodA,polite,truesmile,0,4,0.527889609336853
methodA,polite,truesmile,0,5,0.6314154863357544
methodA,polite,truesmile,0,6,0.7129253149032593
methodA,polite,truesmile,0,7,0.7614457607269287
methodA,polite,truesmile,0,8,0.7782008647918701
methodA,polite,truesmile,0,9,0.8132155537605286
methodA,polite,truesmile,0,10,0.8388303518295288
methodA,polite,truesmile,0,11,0.866469144821167
methodA,polite,truesmile,0,12,0.8499465584754944
methodA,polite,truesmile,0,13,0.8096185922622681
methodA,polite,truesmile,0,14,0.8126994371414185
methodA,polite,truesmile,0,15,0.7978748679161072
methodA,polite,truesmile,0,16,0.80457603931427
methodA,polite,truesmile,0,17,0.8456400632858276
methodA,polite,truesmile,0,18,0.7951282858848572
methodA,polite,truesmile,0,19,0.8038017749786377
methodA,truesmile,truesmile,0,0,0.22204279899597168
methodA,truesmile,truesmile,0,1,0.20479251444339752
methodA,truesmile,truesmile,0,2,0.35978031158447266
methodA,truesmile,truesmile,0,3,0.45197394490242004
methodA,truesmile,truesmile,0,4,0.4653176963329315
methodA,truesmile,truesmile,0,5,0.5021347403526306
methodA,truesmile,truesmile,0,6,0.5405226349830627
methodA,truesmile,truesmile,0,7,0.5899869799613953
methodA,truesmile,truesmile,0,8,0.5774902701377869
methodA,truesmile,truesmile,0,9,0.5666464567184448
methodA,truesmile,truesmile,0,10,0.5905731320381165
methodA,truesmile,truesmile,0,11,0.6438943147659302
methodA,truesmile,truesmile,0,12,0.6322889924049377
methodA,truesmile,truesmile,0,13,0.6111423373222351
methodA,truesmile,truesmile,0,14,0.6301737427711487
methodA,truesmile,truesmile,0,15,0.6145850419998169
methodA,truesmile,truesmile,0,16,0.613204300403595
methodA,truesmile,truesmile,0,17,0.6362726092338562
methodA,truesmile,truesmile,0,18,0.6133880019187927
methodA,truesmile,truesmile,0,19,0.6343637704849243
methodA,ambiguous,truesmile,0,0,0.22362081706523895
methodA,ambiguous,truesmile,0,1,0.21589753031730652
methodA,ambiguous,truesmile,0,2,0.37178897857666016
methodA,ambiguous,truesmile,0,3,0.5047629475593567
methodA,ambiguous,truesmile,0,4,0.508746862411499
methodA,ambiguous,truesmile,0,5,0.60231614112854
methodA,ambiguous,truesmile,0,6,0.6776370406150818
methodA,ambiguous,truesmile,0,7,0.7122200131416321
methodA,ambiguous,truesmile,0,8,0.7179638147354126
methodA,ambiguous,truesmile,0,9,0.7380298376083374
methodA,ambiguous,truesmile,0,10,0.7632785439491272
methodA,ambiguous,truesmile,0,11,0.7910516262054443
methodA,ambiguous,truesmile,0,12,0.7723578214645386
methodA,ambiguous,truesmile,0,13,0.7280285954475403
methodA,ambiguous,truesmile,0,14,0.7281266450881958
methodA,ambiguous,truesmile,0,15,0.7163286805152893
methodA,ambiguous,truesmile,0,16,0.737334668636322
methodA,ambiguous,truesmile,0,17,0.7804993391036987
methodA,ambiguous,truesmile,0,18,0.7281924486160278
methodA,ambiguous,truesmile,0,19,0.7483924031257629
methodA,polite,truesmile,1,0,0.22385680675506592
methodA,polite,truesmile,1,1,0.3615744709968567
methodA,polite,truesmile,1,2,0.5495362877845764
methodA,polite,truesmile,1,3,0.5495800375938416
methodA,polite,truesmile,1,4,0.6747127175331116
methodA,polite,truesmile,1,5,0.6685241460800171
methodA,polite,truesmile,1,6,0.6972630023956299
methodA,polite,truesmile,1,7,0.6673513650894165
methodA,polite,truesmile,1,8,0.6694377064704895
methodA,polite,truesmile,1,9,0.6976258158683777
methodA,polite,truesmile,1,10,0.692019522190094
methodA,polite,truesmile,1,11,0.6986508965492249
methodA,polite,truesmile,1,12,0.6383947134017944
methodA,polite,truesmile,1,13,0.6550906300544739
methodA,polite,truesmile,1,14,0.6724786758422852
methodA,polite,truesmile,1,15,0.7289412617683411
methodA,polite,truesmile,1,16,0.6612173914909363
methodA,polite,truesmile,1,17,0.8581269383430481
methodA,polite,truesmile,1,18,0.6409531831741333
methodA,polite,truesmile,1,19,0.7325948476791382
methodA,truesmile,truesmile,1,0,0.18829089403152466
methodA,truesmile,truesmile,1,1,0.3202706575393677
methodA,truesmile,truesmile,1,2,0.49504750967025757
methodA,truesmile,truesmile,1,3,0.4808655381202698
methodA,truesmile,truesmile,1,4,0.5554202198982239
methodA,truesmile,truesmile,1,5,0.5147927403450012
methodA,truesmile,truesmile,1,6,0.5166663527488708
methodA,truesmile,truesmile,1,7,0.4728700816631317
methodA,truesmile,truesmile,1,8,0.4699172377586365
methodA,truesmile,truesmile,1,9,0.4836650788784027
methodA,truesmile,truesmile,1,10,0.49261829257011414
methodA,truesmile,truesmile,1,11,0.5329194664955139
methodA,truesmile,truesmile,1,12,0.4583183825016022
methodA,truesmile,truesmile,1,13,0.4724333882331848
methodA,truesmile,truesmile,1,14,0.4796598255634308
methodA,truesmile,truesmile,1,15,0.48586466908454895
methodA,truesmile,truesmile,1,16,0.43199777603149414
methodA,truesmile,truesmile,1,17,0.6833557486534119
methodA,truesmile,truesmile,1,18,0.4492115378379822
methodA,truesmile,truesmile,1,19,0.545174241065979
methodA,ambiguous,truesmile,1,0,0.2259717583656311
methodA,ambiguous,truesmile,1,1,0.36273956298828125
methodA,ambiguous,truesmile,1,2,0.5458855032920837
methodA,ambiguous,truesmile,1,3,0.5374282598495483
methodA,ambiguous,truesmile,1,4,0.6599127054214478
methodA,ambiguous,truesmile,1,5,0.65371173620224
methodA,ambiguous,truesmile,1,6,0.6675301790237427
methodA,ambiguous,truesmile,1,7,0.6117833256721497
methodA,ambiguous,truesmile,1,8,0.6088102459907532
methodA,ambiguous,truesmile,1,9,0.6367696523666382
methodA,ambiguous,truesmile,1,10,0.6250454187393188
methodA,ambiguous,truesmile,1,11,0.6434588432312012
methodA,ambiguous,truesmile,1,12,0.59055495262146
methodA,ambiguous,truesmile,1,13,0.639582633972168
methodA,ambiguous,truesmile,1,14,0.6558161377906799
methodA,ambiguous,truesmile,1,15,0.7081634402275085
methodA,ambiguous,truesmile,1,16,0.6285569071769714
methodA,ambiguous,truesmile,1,17,0.8123394250869751
methodA,ambiguous,truesmile,1,18,0.6073639392852783
methodA,ambiguous,truesmile,1,19,0.6879081726074219
methodA,polite,truesmile,2,0,0.12886521220207214
methodA,polite,truesmile,2,1,0.16283905506134033
methodA,polite,truesmile,2,2,0.32755064964294434
methodA,polite,truesmile,2,3,0.3138226270675659
methodA,polite,truesmile,2,4,0.41837242245674133
methodA,polite,truesmile,2,5,0.42631393671035767
methodA,polite,truesmile,2,6,0.4344661831855774
methodA,polite,truesmile,2,7,0.4329639971256256
methodA,polite,truesmile,2,8,0.4648940861225128
methodA,polite,truesmile,2,9,0.41285568475723267
methodA,polite,truesmile,2,10,0.42003560066223145
methodA,polite,truesmile,2,11,0.4156034290790558
methodA,polite,truesmile,2,12,0.4759006202220917
methodA,polite,truesmile,2,13,0.5321110486984253
methodA,polite,truesmile,2,14,0.602030873298645
methodA,polite,truesmile,2,15,0.5939149856567383
methodA,polite,truesmile,2,16,0.5937150716781616
methodA,polite,truesmile,2,17,0.5859068036079407
methodA,polite,truesmile,2,18,0.6165366768836975
methodA,polite,truesmile,2,19,0.6101395487785339
methodA,truesmile,truesmile,2,0,0.1260858029127121
methodA,truesmile,truesmile,2,1,0.16080529987812042
methodA,truesmile,truesmile,2,2,0.34241923689842224
methodA,truesmile,truesmile,2,3,0.3402353823184967
methodA,truesmile,truesmile,2,4,0.3644137680530548
methodA,truesmile,truesmile,2,5,0.34800469875335693
methodA,truesmile,truesmile,2,6,0.36956819891929626
methodA,truesmile,truesmile,2,7,0.3626696765422821
methodA,truesmile,truesmile,2,8,0.38406702876091003
methodA,truesmile,truesmile,2,9,0.3961092233657837
methodA,truesmile,truesmile,2,10,0.40536895394325256
methodA,truesmile,truesmile,2,11,0.42858007550239563
methodA,truesmile,truesmile,2,12,0.4353896379470825
methodA,truesmile,truesmile,2,13,0.4853707551956177
methodA,truesmile,truesmile,2,14,0.5570014119148254
methodA,truesmile,truesmile,2,15,0.5138099789619446
methodA,truesmile,truesmile,2,16,0.516246497631073
methodA,truesmile,truesmile,2,17,0.5296481847763062
methodA,truesmile,truesmile,2,18,0.5814929604530334
methodA,truesmile,truesmile,2,19,0.5678243637084961
methodA,ambiguous,truesmile,2,0,0.12841850519180298
methodA,ambiguous,truesmile,2,1,0.1615082174539566
methodA,ambiguous,truesmile,2,2,0.32765182852745056
methodA,ambiguous,truesmile,2,3,0.3120448887348175
methodA,ambiguous,truesmile,2,4,0.4007459282875061
methodA,ambiguous,truesmile,2,5,0.3928825259208679
methodA,ambiguous,truesmile,2,6,0.40085482597351074
methodA,ambiguous,truesmile,2,7,0.3878486752510071
methodA,ambiguous,truesmile,2,8,0.41040825843811035
methodA,ambiguous,truesmile,2,9,0.36886557936668396
methodA,ambiguous,truesmile,2,10,0.378418892621994
methodA,ambiguous,truesmile,2,11,0.40728580951690674
methodA,ambiguous,truesmile,2,12,0.44241616129875183
methodA,ambiguous,truesmile,2,13,0.5406138300895691
methodA,ambiguous,truesmile,2,14,0.6222772002220154
methodA,ambiguous,truesmile,2,15,0.5940639972686768
methodA,ambiguous,truesmile,2,16,0.6021804809570312
methodA,ambiguous,truesmile,2,17,0.5931100249290466
methodA,ambiguous,truesmile,2,18,0.5988833904266357
methodA,ambiguous,truesmile,2,19,0.6032358407974243
methodA,polite,truesmile,3,0,0.23098739981651306
methodA,polite,truesmile,3,1,0.20385174453258514
methodA,polite,truesmile,3,2,0.3465910851955414
methodA,polite,truesmile,3,3,0.41970008611679077
methodA,polite,truesmile,3,4,0.4890511929988861
methodA,polite,truesmile,3,5,0.5132731199264526
methodA,polite,truesmile,3,6,0.5435454249382019
methodA,polite,truesmile,3,7,0.5980328917503357
methodA,polite,truesmile,3,8,0.6003024578094482
methodA,polite,truesmile,3,9,0.6627907752990723
methodA,polite,truesmile,3,10,0.6485244631767273
methodA,polite,truesmile,3,11,0.6525356769561768
methodA,polite,truesmile,3,12,0.6767093539237976
methodA,polite,truesmile,3,13,0.6450080275535583
methodA,polite,truesmile,3,14,0.6707795858383179
methodA,polite,truesmile,3,15,0.6614869832992554
methodA,polite,truesmile,3,16,0.6658694744110107
methodA,polite,truesmile,3,17,0.6644228100776672
methodA,polite,truesmile,3,18,0.6469957232475281
methodA,polite,truesmile,3,19,0.6609504818916321
methodA,truesmile,truesmile,3,0,0.19674624502658844
methodA,truesmile,truesmile,3,1,0.17996317148208618
methodA,truesmile,truesmile,3,2,0.3264525830745697
methodA,truesmile,truesmile,3,3,0.3673819303512573
methodA,truesmile,truesmile,3,4,0.4258432686328888
methodA,truesmile,truesmile,3,5,0.43615207076072693
methodA,truesmile,truesmile,3,6,0.4590424597263336
methodA,truesmile,truesmile,3,7,0.4800461530685425
methodA,truesmile,truesmile,3,8,0.4759407937526703
methodA,truesmile,truesmile,3,9,0.5040186643600464
methodA,truesmile,truesmile,3,10,0.4610525965690613
methodA,truesmile,truesmile,3,11,0.4537045657634735
methodA,truesmile,truesmile,3,12,0.4788515567779541
methodA,truesmile,truesmile,3,13,0.49947455525398254
methodA,truesmile,truesmile,3,14,0.5332863926887512
methodA,truesmile,truesmile,3,15,0.5314571261405945
methodA,truesmile,truesmile,3,16,0.5525000691413879
methodA,truesmile,truesmile,3,17,0.5374673008918762
methodA,truesmile,truesmile,3,18,0.49080634117126465
methodA,truesmile,truesmile,3,19,0.5257826447486877
methodA,ambiguous,truesmile,3,0,0.23275110125541687
methodA,ambiguous,truesmile,3,1,0.20440106093883514
methodA,ambiguous,truesmile,3,2,0.35020193457603455
methodA,ambiguous,truesmile,3,3,0.4146943688392639
methodA,ambiguous,truesmile,3,4,0.4821380078792572
methodA,ambiguous,truesmile,3,5,0.5066120624542236
methodA,ambiguous,truesmile,3,6,0.5293663740158081
methodA,ambiguous,truesmile,3,7,0.563819408416748
methodA,ambiguous,truesmile,3,8,0.5521430969238281
methodA,ambiguous,truesmile,3,9,0.5963249802589417
methodA,ambiguous,truesmile,3,10,0.5820338726043701
methodA,ambiguous,truesmile,3,11,0.5890933871269226
methodA,ambiguous,truesmile,3,12,0.6135221719741821
methodA,ambiguous,truesmile,3,13,0.5872251391410828
methodA,ambiguous,truesmile,3,14,0.6066679358482361
methodA,ambiguous,truesmile,3,15,0.5988608002662659
methodA,ambiguous,truesmile,3,16,0.609629213809967
methodA,ambiguous,truesmile,3,17,0.6052407622337341
methodA,ambiguous,truesmile,3,18,0.5915285348892212
methodA,ambiguous,truesmile,3,19,0.5972161293029785
methodA,polite,truesmile,4,0,0.21852967143058777
methodA,polite,truesmile,4,1,0.19900630414485931
methodA,polite,truesmile,4,2,0.460938036441803
methodA,polite,truesmile,4,3,0.8028784990310669
methodA,polite,truesmile,4,4,0.8360255360603333
methodA,polite,truesmile,4,5,0.8864292502403259
methodA,polite,truesmile,4,6,0.8956321477890015
methodA,polite,truesmile,4,7,0.8939406871795654
methodA,polite,truesmile,4,8,0.9161608219146729
methodA,polite,truesmile,4,9,0.8260869979858398
methodA,polite,truesmile,4,10,0.8278491497039795
methodA,polite,truesmile,4,11,0.8239811062812805
methodA,polite,truesmile,4,12,0.7811212539672852
methodA,polite,truesmile,4,13,0.8043513894081116
methodA,polite,truesmile,4,14,0.7917575240135193
methodA,polite,truesmile,4,15,0.7743852138519287
methodA,polite,truesmile,4,16,0.7808501124382019
methodA,polite,truesmile,4,17,0.7426851987838745
methodA,polite,truesmile,4,18,0.7099774479866028
methodA,polite,truesmile,4,19,0.7262207269668579
methodA,truesmile,truesmile,4,0,0.21415098011493683
methodA,truesmile,truesmile,4,1,0.17922696471214294
methodA,truesmile,truesmile,4,2,0.4403873383998871
methodA,truesmile,truesmile,4,3,0.7181814908981323
methodA,truesmile,truesmile,4,4,0.751272976398468
methodA,truesmile,truesmile,4,5,0.7887400984764099
methodA,truesmile,truesmile,4,6,0.8015251159667969
methodA,truesmile,truesmile,4,7,0.7858222723007202
methodA,truesmile,truesmile,4,8,0.7812719941139221
methodA,truesmile,truesmile,4,9,0.6704104542732239
methodA,truesmile,truesmile,4,10,0.6257656216621399
methodA,truesmile,truesmile,4,11,0.6283354163169861
methodA,truesmile,truesmile,4,12,0.5787424445152283
methodA,truesmile,truesmile,4,13,0.6269733905792236
methodA,truesmile,truesmile,4,14,0.640214204788208
methodA,truesmile,truesmile,4,15,0.6014522910118103
methodA,truesmile,truesmile,4,16,0.5867277383804321
methodA,truesmile,truesmile,4,17,0.5289614200592041
methodA,truesmile,truesmile,4,18,0.5271749496459961
methodA,truesmile,truesmile,4,19,0.5521425008773804
methodA,ambiguous,truesmile,4,0,0.2212492823600769
methodA,ambiguous,truesmile,4,1,0.199508398771286
methodA,ambiguous,truesmile,4,2,0.46239373087882996
methodA,ambiguous,truesmile,4,3,0.7918925881385803
methodA,ambiguous,truesmile,4,4,0.8224676251411438
methodA,ambiguous,truesmile,4,5,0.8672624230384827
methodA,ambiguous,truesmile,4,6,0.8691619038581848
methodA,ambiguous,truesmile,4,7,0.8492060899734497
methodA,ambiguous,truesmile,4,8,0.8547331690788269
methodA,ambiguous,truesmile,4,9,0.7564839720726013
methodA,ambiguous,truesmile,4,10,0.7491528391838074
methodA,ambiguous,truesmile,4,11,0.7502892017364502
methodA,ambiguous,truesmile,4,12,0.7136241793632507
methodA,ambiguous,truesmile,4,13,0.7480319142341614
methodA,ambiguous,truesmile,4,14,0.7487028241157532
methodA,ambiguous,truesmile,4,15,0.733741044998169
methodA,ambiguous,truesmile,4,16,0.7363409399986267
methodA,ambiguous,truesmile,4,17,0.6954649090766907
methodA,ambiguous,truesmile,4,18,0.6622280478477478
methodA,ambiguous,truesmile,4,19,0.6814968585968018
methodA,polite,truesmile,5,0,0.3815735876560211
methodA,polite,truesmile,5,1,0.15970225632190704
methodA,polite,truesmile,5,2,0.36447057127952576
methodA,polite,truesmile,5,3,0.3841403126716614
methodA,polite,truesmile,5,4,0.47873395681381226
methodA,polite,truesmile,5,5,0.5209441184997559
methodA,polite,truesmile,5,6,0.5866072773933411
methodA,polite,truesmile,5,7,0.5833542943000793
methodA,polite,truesmile,5,8,0.6210153698921204
methodA,polite,truesmile,5,9,0.5941518545150757
methodA,polite,truesmile,5,10,0.5865405201911926
methodA,polite,truesmile,5,11,0.5715636014938354
methodA,polite,truesmile,5,12,0.6070674061775208
methodA,polite,truesmile,5,13,0.667441725730896
methodA,polite,truesmile,5,14,0.7012748718261719
methodA,polite,truesmile,5,15,0.7273589968681335
methodA,polite,truesmile,5,16,0.7733338475227356
methodA,polite,truesmile,5,17,0.7166175842285156
methodA,polite,truesmile,5,18,0.6460713148117065
methodA,polite,truesmile,5,19,0.6214231848716736
methodA,truesmile,truesmile,5,0,0.3550646901130676
methodA,truesmile,truesmile,5,1,0.1452770233154297
methodA,truesmile,truesmile,5,2,0.3182647228240967
methodA,truesmile,truesmile,5,3,0.38277336955070496
methodA,truesmile,truesmile,5,4,0.4612227976322174
methodA,truesmile,truesmile,5,5,0.5005960464477539
methodA,truesmile,truesmile,5,6,0.5614853501319885
methodA,truesmile,truesmile,5,7,0.6025209426879883
methodA,truesmile,truesmile,5,8,0.642135739326477
methodA,truesmile,truesmile,5,9,0.5859948396682739
methodA,truesmile,truesmile,5,10,0.5645691156387329
methodA,truesmile,truesmile,5,11,0.5473958849906921
methodA,truesmile,truesmile,5,12,0.564711332321167
methodA,truesmile,truesmile,5,13,0.599821150302887
methodA,truesmile,truesmile,5,14,0.61212158203125
methodA,truesmile,truesmile,5,15,0.6220287084579468
methodA,truesmile,truesmile,5,16,0.6739763021469116
methodA,truesmile,truesmile,5,17,0.6939627528190613
methodA,truesmile,truesmile,5,18,0.5858249664306641
methodA,truesmile,truesmile,5,19,0.5488359928131104
methodA,ambiguous,truesmile,5,0,0.3821881413459778
methodA,ambiguous,truesmile,5,1,0.1595710664987564
methodA,ambiguous,truesmile,5,2,0.3668780028820038
methodA,ambiguous,truesmile,5,3,0.37837982177734375
methodA,ambiguous,truesmile,5,4,0.47361838817596436
methodA,ambiguous,truesmile,5,5,0.508375346660614
methodA,ambiguous,truesmile,5,6,0.5743539333343506
methodA,ambiguous,truesmile,5,7,0.5898537635803223
methodA,ambiguous,truesmile,5,8,0.6402102708816528
methodA,ambiguous,truesmile,5,9,0.5961821675300598
methodA,ambiguous,truesmile,5,10,0.5797697901725769
methodA,ambiguous,truesmile,5,11,0.5828303098678589
methodA,ambiguous,truesmile,5,12,0.5999019742012024
methodA,ambiguous,truesmile,5,13,0.6805007457733154
methodA,ambiguous,truesmile,5,14,0.7226844429969788
methodA,ambiguous,truesmile,5,15,0.7411356568336487
methodA,ambiguous,truesmile,5,16,0.7700842618942261
methodA,ambiguous,truesmile,5,17,0.7228685021400452
methodA,ambiguous,truesmile,5,18,0.6595419049263
methodA,ambiguous,truesmile,5,19,0.6237053871154785
methodA,polite,ambiguous,0,0,0.08667075634002686
methodA,polite,ambiguous,0,1,0.07254322618246078
methodA,polite,ambiguous,0,2,0.09907424449920654
methodA,polite,ambiguous,0,3,0.12313155829906464
methodA,polite,ambiguous,0,4,0.18638785183429718
methodA,polite,ambiguous,0,5,0.2995508015155792
methodA,polite,ambiguous,0,6,0.40293970704078674
methodA,polite,ambiguous,0,7,0.4953734278678894
methodA,polite,ambiguous,0,8,0.5216413140296936
methodA,polite,ambiguous,0,9,0.545779824256897
methodA,polite,ambiguous,0,10,0.5503983497619629
methodA,polite,ambiguous,0,11,0.5707629323005676
methodA,polite,ambiguous,0,12,0.5606733560562134
methodA,polite,ambiguous,0,13,0.5406360626220703
methodA,polite,ambiguous,0,14,0.5340855121612549
methodA,polite,ambiguous,0,15,0.5374639630317688
methodA,polite,ambiguous,0,16,0.5494330525398254
methodA,polite,ambiguous,0,17,0.5470020771026611
methodA,polite,ambiguous,0,18,0.5321289896965027
methodA,polite,ambiguous,0,19,0.5036802291870117
methodA,truesmile,ambiguous,0,0,0.1253756880760193
methodA,truesmile,ambiguous,0,1,0.11930068582296371
methodA,truesmile,ambiguous,0,2,0.17329074442386627
methodA,truesmile,ambiguous,0,3,0.2536809742450714
methodA,truesmile,ambiguous,0,4,0.31799569725990295
methodA,truesmile,ambiguous,0,5,0.40704044699668884
methodA,truesmile,ambiguous,0,6,0.5061367750167847
methodA,truesmile,ambiguous,0,7,0.5669571757316589
methodA,truesmile,ambiguous,0,8,0.5814887881278992
methodA,truesmile,ambiguous,0,9,0.5971606969833374
methodA,truesmile,ambiguous,0,10,0.5935534834861755
methodA,truesmile,ambiguous,0,11,0.5945504307746887
methodA,truesmile,ambiguous,0,12,0.5523516535758972
methodA,truesmile,ambiguous,0,13,0.5498456358909607
methodA,truesmile,ambiguous,0,14,0.5417103171348572
methodA,truesmile,ambiguous,0,15,0.5736941695213318
methodA,truesmile,ambiguous,0,16,0.5929574966430664
methodA,truesmile,ambiguous,0,17,0.5779819488525391
methodA,truesmile,ambiguous,0,18,0.5351174473762512
methodA,truesmile,ambiguous,0,19,0.5363123416900635
methodA,ambiguous,ambiguous,0,0,0.08317838609218597
methodA,ambiguous,ambiguous,0,1,0.07027258723974228
methodA,ambiguous,ambiguous,0,2,0.09834722429513931
methodA,ambiguous,ambiguous,0,3,0.13217401504516602
methodA,ambiguous,ambiguous,0,4,0.19299857318401337
