method,class,sequence_id,time_index,projection_ratio,off_axis_ratio
methodB,polite,36,3,0.0689099133014679,0.4068927466869354
methodB,polite,36,4,0.02175327204167843,0.4493318200111389
methodB,polite,36,5,0.03352624177932739,0.41774430871009827
methodB,polite,36,6,0.05316544324159622,0.4631933867931366
methodB,polite,36,7,0.03758510947227478,0.49979251623153687
methodB,polite,36,8,0.06821411103010178,0.4868898093700409
methodB,polite,36,9,0.11411484330892563,0.47609028220176697
methodB,polite,36,10,0.1664905548095703,0.5049387812614441
methodB,polite,36,11,0.22490271925926208,0.5931962132453918
methodB,polite,36,12,0.2324686050415039,0.6075612902641296
methodB,polite,36,13,0.22885210812091827,0.6009311079978943
methodB,polite,36,14,0.22467832267284393,0.6342171430587769
methodB,polite,36,15,0.24820172786712646,0.6809185743331909
methodB,polite,36,16,0.22452682256698608,0.6923134922981262
methodB,polite,36,17,0.2108716070652008,0.6942344903945923
methodB,polite,36,18,0.21747812628746033,0.7085388898849487
methodB,polite,36,19,0.2123805582523346,0.7157951593399048
methodB,polite,37,0,0.0,0.0
methodB,polite,37,1,-0.06764428317546844,0.3051488399505615
methodB,polite,37,2,-0.10271907597780228,0.45862576365470886
methodB,polite,37,3,-0.14034493267536163,0.5622090101242065
methodB,polite,37,4,-0.14991162717342377,0.6854663491249084
methodB,polite,37,5,-0.13544608652591705,0.7447598576545715
methodB,polite,37,6,-0.12356840819120407,0.7581993937492371
methodB,polite,37,7,-0.060518164187669754,0.7184612154960632
methodB,polite,37,8,-0.08640037477016449,0.7847063541412354
methodB,polite,37,9,-0.0314868800342083,0.8809530735015869
methodB,polite,37,10,-0.04581394046545029,0.6756055951118469
methodB,polite,37,11,-0.06829839199781418,0.6588783264160156
methodB,polite,37,12,-0.09056518226861954,0.9052354693412781
methodB,polite,37,13,0.06752146780490875,0.9558910727500916
methodB,polite,37,14,0.1547509729862213,0.8100919723510742
methodB,polite,37,15,0.21713265776634216,0.9283355474472046
methodB,polite,37,16,0.32027435302734375,0.9540995359420776
methodB,polite,37,17,0.27683383226394653,0.9444572329521179
methodB,polite,37,18,0.3368849754333496,0.9591330885887146
methodB,polite,37,19,0.3776487708091736,0.990147054195404
methodB,polite,38,0,0.0,0.0
methodB,polite,38,1,-0.07261503487825394,0.350419282913208
methodB,polite,38,2,-0.0278556440025568,0.333030104637146
methodB,polite,38,3,-0.028715083375573158,0.34435024857521057
methodB,polite,38,4,0.0005833024624735117,0.4315200746059418
methodB,polite,38,5,0.016291780397295952,0.497098445892334
methodB,polite,38,6,0.026857955381274223,0.5377265214920044
methodB,polite,38,7,0.012307434342801571,0.5275164246559143
methodB,polite,38,8,0.0060402886010706425,0.5475313663482666
methodB,polite,38,9,0.016039198264479637,0.6153172850608826
methodB,polite,38,10,0.03741439804434776,0.6461096405982971
methodB,polite,38,11,0.10955669730901718,0.7146478295326233
methodB,polite,38,12,0.04507332295179367,0.7445757389068604
methodB,polite,38,13,0.0034784218296408653,1.0336902141571045
methodB,polite,38,14,0.0553506575524807,1.021327257156372
methodB,polite,38,15,0.1333576887845993,0.9282997250556946
methodB,polite,38,16,0.2313794195652008,0.9552329778671265
methodB,polite,38,17,0.2549494802951813,1.019615888595581
methodB,polite,38,18,0.29244348406791687,1.0432052612304688
methodB,polite,38,19,0.25594574213027954,1.0207136869430542
methodB,polite,39,0,0.0,0.0
methodB,polite,39,1,0.02409946359694004,0.1511014997959137
methodB,polite,39,2,0.016074972227215767,0.18956297636032104
methodB,polite,39,3,0.017975516617298126,0.23811101913452148
methodB,polite,39,4,0.006770473439246416,0.30612751841545105
methodB,polite,39,5,0.0005133895901963115,0.3517805337905884
methodB,polite,39,6,0.008143797516822815,0.41278359293937683
methodB,polite,39,7,0.028098611161112785,0.4420950412750244
methodB,polite,39,8,-0.008063474670052528,0.59190434217453
methodB,polite,39,9,0.08897275477647781,0.7331520318984985
methodB,polite,39,10,0.1346845030784607,0.9087859988212585
methodB,polite,39,11,0.21933375298976898,0.9964296817779541
methodB,polite,39,12,0.17653395235538483,0.9860316514968872
methodB,polite,39,13,0.16179664433002472,1.0725092887878418
methodB,polite,39,14,0.17437304556369781,1.1619065999984741
methodB,polite,39,15,0.15695472061634064,1.1550264358520508
methodB,polite,39,16,0.16021005809307098,1.1883537769317627
methodB,polite,39,17,0.16288065910339355,1.2210869789123535
methodB,polite,39,18,0.12970565259456635,1.2082914113998413
methodB,polite,39,19,0.1615397036075592,1.2113887071609497
methodB,polite,4,0,0.0,0.0
methodB,polite,4,1,0.08828093856573105,0.35699570178985596
methodB,polite,4,2,0.03546803817152977,0.46069881319999695
methodB,polite,4,3,-0.011896940879523754,0.5985614657402039
methodB,polite,4,4,-0.06455820798873901,0.6731697916984558
methodB,polite,4,5,-0.05723053589463234,0.6791970729827881
methodB,polite,4,6,-0.016864528879523277,0.6972671151161194
methodB,polite,4,7,0.0031833460088819265,0.6946339011192322
methodB,polite,4,8,0.05750901997089386,0.7108284831047058
methodB,polite,4,9,0.03366834670305252,0.7622551321983337
methodB,polite,4,10,0.06077750027179718,0.7659897804260254
methodB,polite,4,11,0.04203150421380997,0.7607096433639526
methodB,polite,4,12,0.08891934156417847,0.6645193696022034
methodB,polite,4,13,0.18105554580688477,0.6674767732620239
methodB,polite,4,14,0.2418496310710907,0.757388710975647
methodB,polite,4,15,0.20533573627471924,0.7247791886329651
methodB,polite,4,16,0.17361941933631897,0.6373907327651978
methodB,polite,4,17,0.12020871788263321,0.6175170540809631
methodB,polite,4,18,0.10904151946306229,0.7703567147254944
methodB,polite,4,19,0.14882215857505798,0.7139947414398193
methodB,polite,40,0,0.0,0.0
methodB,polite,40,1,-0.013072717934846878,0.6227551102638245
methodB,polite,40,2,-0.08002890646457672,0.7658823132514954
methodB,polite,40,3,-0.03807899355888367,0.7539424896240234
methodB,polite,40,4,-0.04998889937996864,0.6412150263786316
methodB,polite,40,5,-0.08648929744958878,0.7421093583106995
methodB,polite,40,6,-0.012667698785662651,0.7335843443870544
methodB,polite,40,7,-0.046348586678504944,0.780846893787384
methodB,polite,40,8,0.038351863622665405,0.8240082859992981
methodB,polite,40,9,-0.04834023118019104,0.8960936665534973
methodB,polite,40,10,-0.14299483597278595,0.8633617162704468
methodB,polite,40,11,-0.10491533577442169,0.9213168025016785
methodB,polite,40,12,-0.06870178133249283,0.8923736214637756
methodB,polite,40,13,-0.10796507447957993,0.862188458442688
methodB,polite,40,14,-0.023595623672008514,0.9502903819084167
methodB,polite,40,15,0.015432779677212238,1.0140388011932373
methodB,polite,40,16,0.024104593321681023,0.977047860622406
methodB,polite,40,17,0.05946521461009979,0.9951316118240356
methodB,polite,40,18,0.027440890669822693,1.0352115631103516
methodB,polite,40,19,-0.011152996681630611,1.02692711353302
methodB,polite,41,0,0.0,0.0
methodB,polite,41,1,0.003440302796661854,0.14762845635414124
methodB,polite,41,2,0.011359816417098045,0.23714827001094818
methodB,polite,41,3,0.08956997841596603,0.39604678750038147
methodB,polite,41,4,0.10441780090332031,0.460284948348999
methodB,polite,41,5,0.052857935428619385,0.5083410739898682
methodB,polite,41,6,0.12172812968492508,0.5529325604438782
methodB,polite,41,7,0.10046970844268799,0.4909225106239319
methodB,polite,41,8,0.16512274742126465,0.5705379247665405
methodB,polite,41,9,0.21934127807617188,0.8110144734382629
methodB,polite,41,10,0.2288718819618225,0.7965218424797058
methodB,polite,41,11,0.26292937994003296,0.7935967445373535
methodB,polite,41,12,0.22988905012607574,0.7605083584785461
methodB,polite,41,13,0.26758480072021484,0.7591632604598999
methodB,polite,41,14,0.30034440755844116,0.7857091426849365
methodB,polite,41,15,0.3291928768157959,0.7485638856887817
methodB,polite,41,16,0.324282705783844,0.7161111831665039
methodB,polite,41,17,0.353898286819458,0.8054766654968262
methodB,polite,41,18,0.31422147154808044,0.6614713072776794
methodB,polite,41,19,0.30996939539909363,0.6861274838447571
methodB,polite,42,0,0.0,0.0
methodB,polite,42,1,0.009355952963232994,0.1806822419166565
methodB,polite,42,2,0.04444687440991402,0.2389802783727646
methodB,polite,42,3,0.05111909657716751,0.33892935514450073
methodB,polite,42,4,0.06350461393594742,0.4754928648471832
methodB,polite,42,5,0.05760260671377182,0.4709891676902771
methodB,polite,42,6,0.0392221175134182,0.4668356776237488
methodB,polite,42,7,-0.0009931689128279686,0.5962487459182739
methodB,polite,42,8,0.009635379537940025,0.6186442375183105
methodB,polite,42,9,0.021355709061026573,0.5783298015594482
methodB,polite,42,10,0.04081305116415024,0.5820896029472351
methodB,polite,42,11,0.03998083993792534,0.6811484098434448
methodB,polite,42,12,0.06612696498632431,0.7799497842788696
methodB,polite,42,13,0.08546425402164459,0.8840031623840332
methodB,polite,42,14,0.15788686275482178,0.8101879358291626
methodB,polite,42,15,0.13408337533473969,0.7325521111488342
methodB,polite,42,16,0.10618054866790771,0.7613298892974854
methodB,polite,42,17,0.13670091331005096,0.7885904312133789
methodB,polite,42,18,0.17952081561088562,0.839728832244873
methodB,polite,42,19,0.1752835363149643,0.9000416398048401
methodB,polite,43,0,0.0,0.0
methodB,polite,43,1,-0.0016539116622880101,0.3362659811973572
methodB,polite,43,2,0.0148994205519557,0.38393959403038025
methodB,polite,43,3,0.013292517513036728,0.3551707863807678
methodB,polite,43,4,0.007293481379747391,0.3834822177886963
methodB,polite,43,5,0.06879349052906036,0.4302966296672821
methodB,polite,43,6,0.03034464456140995,0.41193926334381104
methodB,polite,43,7,0.013317843899130821,0.6529827117919922
methodB,polite,43,8,0.03869576379656792,0.7104079723358154
methodB,polite,43,9,0.06816545873880386,0.7008308172225952
methodB,polite,43,10,0.026219261810183525,0.6911453604698181
methodB,polite,43,11,0.03045700304210186,0.6982780694961548
methodB,polite,43,12,0.0925566703081131,0.7013603448867798
methodB,polite,43,13,0.14458201825618744,0.6526535749435425
methodB,polite,43,14,0.14770832657814026,0.6232393383979797
methodB,polite,43,15,0.1525457203388214,0.5646264553070068
methodB,polite,43,16,0.147121861577034,0.5531280040740967
methodB,polite,43,17,0.18984729051589966,0.613101601600647
methodB,polite,43,18,0.1953769326210022,0.6135980486869812
methodB,polite,43,19,0.19667507708072662,0.6204270720481873
methodB,polite,45,0,0.0,0.0
methodB,polite,45,1,-0.019254501909017563,0.20518818497657776
methodB,polite,45,2,-0.039583150297403336,0.6546297073364258
methodB,polite,45,3,-0.05148113891482353,0.8586100339889526
methodB,polite,45,4,-0.010912730358541012,0.8169427514076233
methodB,polite,45,5,-0.03244287148118019,0.9063667058944702
methodB,polite,45,6,-0.08418512344360352,0.7790287137031555
methodB,polite,45,7,-0.06940356642007828,0.9217603802680969
methodB,polite,45,8,0.024680813774466515,1.1369132995605469
methodB,polite,45,9,0.03716813027858734,1.1519380807876587
methodB,polite,45,10,0.03161294013261795,1.0867398977279663
methodB,polite,45,11,-0.045667827129364014,1.069373369216919
methodB,polite,45,12,-0.03332831338047981,0.936286211013794
methodB,polite,45,13,-0.011984793469309807,0.8638255000114441
methodB,polite,45,14,-0.06327518075704575,0.8211012482643127
methodB,polite,45,15,-0.03931820020079613,1.0142666101455688
methodB,polite,45,16,-0.004191473592072725,1.2029445171356201
methodB,polite,45,17,-0.025130506604909897,0.8089169859886169
methodB,polite,45,18,0.03084818832576275,0.5034999251365662
methodB,polite,45,19,0.000710042892023921,0.6016374230384827
methodB,polite,47,0,0.0,0.0
methodB,polite,47,1,-0.020402589812874794,0.2636386454105377
methodB,polite,47,2,-0.05288579314947128,0.5907743573188782
methodB,polite,47,3,0.005720286164432764,0.656302273273468
methodB,polite,47,4,0.07194798439741135,0.789853572845459
methodB,polite,47,5,0.10916878283023834,0.9193770289421082
methodB,polite,47,6,0.06563500314950943,0.8077133893966675
methodB,polite,47,7,0.15257300436496735,0.9723756313323975
methodB,polite,47,8,0.14040212333202362,1.202305555343628
methodB,polite,47,9,0.11314721405506134,1.2513806819915771
methodB,polite,47,10,0.15374553203582764,1.3265933990478516
methodB,polite,47,11,0.1452707201242447,1.3581771850585938
methodB,polite,47,12,0.16863563656806946,1.452399492263794
methodB,polite,47,13,0.20123305916786194,1.4304331541061401
methodB,polite,47,14,0.18550196290016174,1.3699450492858887
methodB,polite,47,15,0.13264384865760803,1.1022121906280518
methodB,polite,47,16,0.1714506447315216,1.003237009048462
methodB,polite,47,17,0.08822541683912277,1.0874069929122925
methodB,polite,47,18,0.03953805938363075,1.1773028373718262
methodB,polite,47,19,0.10805491358041763,1.1609610319137573
methodB,polite,49,0,0.0,0.0
methodB,polite,49,1,0.023861393332481384,0.24346043169498444
methodB,polite,49,2,0.004073726013302803,0.3826512396335602
methodB,polite,49,3,-0.01809716410934925,0.5865615010261536
methodB,polite,49,4,-0.005539762321859598,0.6043884754180908
methodB,polite,49,5,-0.02431410737335682,0.6327016353607178
methodB,polite,49,6,-0.01066412590444088,0.6255296468734741
methodB,polite,49,7,-0.032463010400533676,0.5969045758247375
methodB,polite,49,8,-0.03852634131908417,0.616330087184906
methodB,polite,49,9,-0.0300604160875082,0.6586787700653076
methodB,polite,49,10,-0.006025683134794235,0.6162977814674377
methodB,polite,49,11,0.038750533014535904,0.648823618888855
methodB,polite,49,12,0.05852341279387474,0.6759795546531677
methodB,polite,49,13,0.0708034336566925,0.6430920362472534
methodB,polite,49,14,0.03927227109670639,0.6475319862365723
methodB,polite,49,15,0.04923410713672638,0.6384963989257812
methodB,polite,49,16,0.06280837208032608,0.6962182521820068
methodB,polite,49,17,0.06457680463790894,0.741827130317688
methodB,polite,49,18,0.04157942533493042,0.7064276933670044
methodB,polite,49,19,0.030081305652856827,0.7040613889694214
methodB,polite,5,0,0.0,0.0
methodB,polite,5,1,0.036372024565935135,0.3401465117931366
methodB,polite,5,2,0.035079892724752426,0.46529561281204224
methodB,polite,5,3,-0.00787582527846098,0.4565660059452057
methodB,polite,5,4,0.04089571163058281,0.5319362282752991
methodB,polite,5,5,0.0422692634165287,0.5533822178840637
methodB,polite,5,6,0.011570828035473824,0.554980993270874
methodB,polite,5,7,-0.0615762434899807,0.6570248007774353
methodB,polite,5,8,-0.0697237178683281,0.5899317264556885
methodB,polite,5,9,0.0217500701546669,0.5596439242362976
methodB,polite,5,10,0.009184303693473339,0.5678536295890808
methodB,polite,5,11,-0.029290517792105675,0.7016362547874451
methodB,polite,5,12,0.0009411307401023805,0.6528069972991943
methodB,polite,5,13,-0.008101924322545528,0.6293296813964844
methodB,polite,5,14,0.0778689980506897,0.7580021023750305
methodB,polite,5,15,0.04444541037082672,0.7278029322624207
methodB,polite,5,16,0.031788475811481476,0.6910656690597534
methodB,polite,5,17,0.02809140644967556,0.6259359121322632
methodB,polite,5,18,0.0008182049496099353,0.6138167977333069
methodB,polite,5,19,-0.04480135813355446,0.6374743580818176
methodB,polite,6,0,0.0,0.0
methodB,polite,6,1,-0.08080438524484634,0.3802841305732727
methodB,polite,6,2,-0.1250862032175064,0.5027503967285156
methodB,polite,6,3,-0.15862704813480377,0.5923975110054016
methodB,polite,6,4,-0.019768210127949715,0.663085401058197
methodB,polite,6,5,-0.11393000185489655,0.7364544868469238
methodB,polite,6,6,-0.011360809206962585,0.6870594620704651
methodB,polite,6,7,-0.007763902191072702,0.6291992664337158
methodB,polite,6,8,0.01851801574230194,0.6282407641410828
methodB,polite,6,9,0.036575205624103546,0.6167405843734741
methodB,polite,6,10,-0.01129186525940895,0.613795280456543
methodB,polite,6,11,0.0037567303515970707,0.6539598703384399
methodB,polite,6,12,-0.023524481803178787,0.6049651503562927
methodB,polite,6,13,-0.018429389223456383,0.6333498358726501
methodB,polite,6,14,-0.02820468321442604,0.6143760085105896
methodB,polite,6,15,-0.04816504940390587,0.5868250727653503
methodB,polite,6,16,-0.08604064583778381,0.618773877620697
methodB,polite,6,17,-0.057412851601839066,0.5581297874450684
methodB,polite,6,18,-0.039759762585163116,0.5080441236495972
methodB,polite,6,19,0.036583106964826584,0.5261415839195251
methodB,polite,7,0,0.0,0.0
methodB,polite,7,1,0.08028910309076309,0.24683068692684174
methodB,polite,7,2,0.10633734613656998,0.4358132779598236
methodB,polite,7,3,0.3963705003261566,0.909602165222168
methodB,polite,7,4,0.4503214657306671,0.9679960012435913
methodB,polite,7,5,0.3840312957763672,0.9503009915351868
methodB,polite,7,6,0.4746188819408417,1.0234838724136353
methodB,polite,7,7,0.4402514398097992,1.0409631729125977
methodB,polite,7,8,0.24306738376617432,1.0197054147720337
methodB,polite,7,9,0.45276424288749695,0.9895825982093811
methodB,polite,7,10,0.2585723400115967,0.9548885822296143
methodB,polite,7,11,0.28564321994781494,0.8624433875083923
methodB,polite,7,12,0.23256759345531464,0.8392394185066223
methodB,polite,7,13,0.24206314980983734,0.8063365817070007
methodB,polite,7,14,0.3245232403278351,0.8594413995742798
methodB,polite,7,15,0.35056862235069275,0.9067189693450928
methodB,polite,7,16,0.24394789338111877,0.9271206855773926
methodB,polite,7,17,0.2666775584220886,0.96469646692276
methodB,polite,7,18,0.27949821949005127,1.012285828590393
methodB,polite,7,19,0.297833114862442,1.0583140850067139
methodB,polite,8,0,0.0,0.0
methodB,polite,8,1,0.04150823876261711,0.29833006858825684
methodB,polite,8,2,0.017680443823337555,0.21151700615882874
methodB,polite,8,3,-0.010202315635979176,0.29856768250465393
methodB,polite,8,4,0.05309412628412247,0.3565031588077545
methodB,polite,8,5,0.06621616333723068,0.37359362840652466
methodB,polite,8,6,0.09566298127174377,0.6510503888130188
methodB,polite,8,7,0.11208218336105347,0.7625553607940674
methodB,polite,8,8,0.10409261286258698,0.6262094378471375
methodB,polite,8,9,0.1340515911579132,0.5371774435043335
methodB,polite,8,10,0.09768623113632202,0.48412781953811646
methodB,polite,8,11,0.08952118456363678,0.49567705392837524
methodB,polite,8,12,0.08484673500061035,0.4825182259082794
methodB,polite,8,13,0.11282236129045486,0.5861251354217529
methodB,polite,8,14,0.10151097923517227,0.45052286982536316
methodB,polite,8,15,0.109398253262043,0.49276286363601685
methodB,polite,8,16,0.08448139578104019,0.5213647484779358
methodB,polite,8,17,0.10779529809951782,0.47324949502944946
methodB,polite,8,18,0.0932675302028656,0.5463311076164246
methodB,polite,8,19,0.09206516295671463,0.5628888010978699
methodB,polite,9,0,0.0,0.0
methodB,polite,9,1,-0.057107917964458466,0.2601739764213562
methodB,polite,9,2,-0.07328483462333679,0.46988168358802795
methodB,polite,9,3,0.002291150623932481,0.5086970925331116
methodB,polite,9,4,0.0742575004696846,0.6324416995048523
methodB,polite,9,5,0.11135300248861313,0.7834254503250122
methodB,polite,9,6,0.11371349543333054,0.8159703016281128
methodB,polite,9,7,0.0764082744717598,0.901416003704071
methodB,polite,9,8,0.1400584727525711,0.7964810729026794
methodB,polite,9,9,0.2496667057275772,0.9436135292053223
methodB,polite,9,10,0.30015257000923157,0.904296875
methodB,polite,9,11,0.36518359184265137,0.9909942150115967
methodB,polite,9,12,0.39693260192871094,0.9742468595504761
methodB,polite,9,13,0.4363134801387787,0.9709954261779785
methodB,polite,9,14,0.4801526963710785,0.9763780832290649
methodB,polite,9,15,0.43377840518951416,0.9617039561271667
methodB,polite,9,16,0.4424550533294678,1.0108014345169067
methodB,polite,9,17,0.38634154200553894,0.9785820841789246
methodB,polite,9,18,0.38322100043296814,0.9700198769569397
methodB,polite,9,19,0.40081116557121277,0.9843173623085022
methodB,truesmile,0,0,0.0,0.0
methodB,truesmile,0,1,0.04989365115761757,0.614798903465271
methodB,truesmile,0,2,0.11508553475141525,0.8035820722579956
methodB,truesmile,0,3,0.12184211611747742,0.994409441947937
methodB,truesmile,0,4,0.14781519770622253,0.9888039827346802
methodB,truesmile,0,5,0.20828017592430115,1.1209957599639893
methodB,truesmile,0,6,0.21871812641620636,1.1865921020507812
methodB,truesmile,0,7,0.23280401527881622,1.232226848602295
methodB,truesmile,0,8,0.28615671396255493,1.264924168586731
methodB,truesmile,0,9,0.32110595703125,1.3208388090133667
methodB,truesmile,0,10,0.3159307837486267,1.3515186309814453
methodB,truesmile,0,11,0.31178244948387146,1.3932428359985352
methodB,truesmile,0,12,0.2730367183685303,1.3697694540023804
methodB,truesmile,0,13,0.3103686571121216,1.3295408487319946
methodB,truesmile,0,14,0.27705880999565125,1.3437682390213013
methodB,truesmile,0,15,0.28276941180229187,1.326812982559204
methodB,truesmile,0,16,0.2841193675994873,1.3430981636047363
methodB,truesmile,0,17,0.3296169936656952,1.3927732706069946
methodB,truesmile,0,18,0.40212827920913696,1.338686227798462
methodB,truesmile,0,19,0.41417720913887024,1.3342169523239136
methodB,truesmile,1,0,0.0,0.0
methodB,truesmile,1,1,0.053370483219623566,0.73454350233078
methodB,truesmile,1,2,-0.0331183485686779,0.9958568215370178
methodB,truesmile,1,3,0.19903099536895752,0.9241243600845337
methodB,truesmile,1,4,0.09151092171669006,1.1600028276443481
methodB,truesmile,1,5,0.14977507293224335,1.138967752456665
methodB,truesmile,1,6,0.1760624647140503,1.1543889045715332
methodB,truesmile,1,7,0.2908231317996979,1.073075771331787
methodB,truesmile,1,8,0.271665096282959,1.0921339988708496
methodB,truesmile,1,9,0.3214890956878662,1.1276097297668457
methodB,truesmile,1,10,0.39412397146224976,1.0841833353042603
methodB,truesmile,1,11,0.36298084259033203,1.0993967056274414
methodB,truesmile,1,12,0.3795076310634613,1.0213823318481445
methodB,truesmile,1,13,0.3458959460258484,1.0135891437530518
methodB,truesmile,1,14,0.30750006437301636,1.031115174293518
methodB,truesmile,1,15,0.3785456120967865,1.0899187326431274
methodB,truesmile,1,16,0.4059458374977112,0.9974764585494995
methodB,truesmile,1,17,0.573271632194519,1.3008713722229004
methodB,truesmile,1,18,0.2928932309150696,1.0770012140274048
methodB,truesmile,1,19,0.49638843536376953,1.1539287567138672
methodB,truesmile,2,0,0.0,0.0
methodB,truesmile,2,1,0.10353891551494598,0.3625819981098175
methodB,truesmile,2,2,0.1320037543773651,0.5083111524581909
methodB,truesmile,2,3,0.2589467465877533,0.4737444818019867
methodB,truesmile,2,4,0.2981204390525818,0.662158191204071
methodB,truesmile,2,5,0.3396901786327362,0.6503465175628662
methodB,truesmile,2,6,0.4313546419143677,0.6170185804367065
methodB,truesmile,2,7,0.42236483097076416,0.6044063568115234
methodB,truesmile,2,8,0.4383601248264313,0.6405262351036072
methodB,truesmile,2,9,0.4665989875793457,0.5249314308166504
methodB,truesmile,2,10,0.451984167098999,0.5694369673728943
methodB,truesmile,2,11,0.5106706023216248,0.47119590640068054
methodB,truesmile,2,12,0.5489646196365356,0.5316594839096069
methodB,truesmile,2,13,0.6309082508087158,0.5946176648139954
methodB,truesmile,2,14,0.7250755429267883,0.6476753950119019
methodB,truesmile,2,15,0.7039289474487305,0.6622793078422546
methodB,truesmile,2,16,0.6869176030158997,0.6482244729995728
methodB,truesmile,2,17,0.7678607702255249,0.5666722059249878
methodB,truesmile,2,18,0.8379254341125488,0.5969474911689758
methodB,truesmile,2,19,1.0,2.890057260174217e-08
methodB,truesmile,3,0,0.0,0.0
methodB,truesmile,3,1,-0.036675069481134415,0.6418244242668152
methodB,truesmile,3,2,0.015183120034635067,0.826053261756897
methodB,truesmile,3,3,0.07488714903593063,0.9138720631599426
methodB,truesmile,3,4,0.10823731124401093,0.9982158541679382
methodB,truesmile,3,5,0.14043597877025604,1.0401798486709595
methodB,truesmile,3,6,0.12386763840913773,1.0809880495071411
methodB,truesmile,3,7,0.1355939656496048,1.1469416618347168
methodB,truesmile,3,8,0.1544911116361618,1.1551179885864258
methodB,truesmile,3,9,0.16738325357437134,1.2274008989334106
methodB,truesmile,3,10,0.22010473906993866,1.1928107738494873
methodB,truesmile,3,11,0.2141399383544922,1.2105097770690918
methodB,truesmile,3,12,0.2789700925350189,1.2273627519607544
methodB,truesmile,3,13,0.2972201406955719,1.1927849054336548
methodB,truesmile,3,14,0.27813443541526794,1.234142780303955
methodB,truesmile,3,15,0.26079127192497253,1.2269713878631592
methodB,truesmile,3,16,0.29729533195495605,1.2291600704193115
methodB,truesmile,3,17,0.29982277750968933,1.2286938428878784
methodB,truesmile,3,18,0.27838820219039917,1.1911174058914185
methodB,truesmile,3,19,0.25593245029449463,1.2170377969741821
methodB,truesmile,4,0,0.0,0.0
methodB,truesmile,4,1,-0.009975753724575043,0.5793033838272095
methodB,truesmile,4,2,0.029881710186600685,0.8048970103263855
methodB,truesmile,4,3,0.25444480776786804,1.297655701637268
methodB,truesmile,4,4,0.3335622251033783,1.35459303855896
methodB,truesmile,4,5,0.3923557996749878,1.4164592027664185
methodB,truesmile,4,6,0.4139556288719177,1.4408538341522217
methodB,truesmile,4,7,0.43599817156791687,1.4287209510803223
methodB,truesmile,4,8,0.5193800926208496,1.4372519254684448
methodB,truesmile,4,9,0.4238067865371704,1.3306437730789185
methodB,truesmile,4,10,0.47206026315689087,1.3102456331253052
methodB,truesmile,4,11,0.4314233660697937,1.3343300819396973
methodB,truesmile,4,12,0.36413493752479553,1.300113558769226
methodB,truesmile,4,13,0.4138145446777344,1.3301894664764404
methodB,truesmile,4,14,0.45306041836738586,1.3243447542190552
methodB,truesmile,4,15,0.4374876618385315,1.302756667137146
methodB,truesmile,4,16,0.48235806822776794,1.2818074226379395
methodB,truesmile,4,17,0.48752546310424805,1.216233730316162
methodB,truesmile,4,18,0.39387524127960205,1.2034772634506226
methodB,truesmile,4,19,0.3624160885810852,1.2237204313278198
methodB,truesmile,5,0,0.0,0.0
methodB,truesmile,5,1,-0.044437143951654434,0.7986696362495422
methodB,truesmile,5,2,-0.037664033472537994,1.0261200666427612
methodB,truesmile,5,3,-0.05687187612056732,1.0055724382400513
methodB,truesmile,5,4,-0.10905393213033676,1.0572397708892822
methodB,truesmile,5,5,-0.1170266792178154,1.0505061149597168
methodB,truesmile,5,6,-0.17503929138183594,1.0912728309631348
methodB,truesmile,5,7,-0.06924562901258469,1.1256701946258545
methodB,truesmile,5,8,-0.03755965828895569,1.1826188564300537
methodB,truesmile,5,9,-0.006443938706070185,1.1146496534347534
methodB,truesmile,5,10,-0.06808626651763916,1.0634803771972656
methodB,truesmile,5,11,-0.07945526391267776,1.0428105592727661
methodB,truesmile,5,12,-0.058920178562402725,1.1086087226867676
methodB,truesmile,5,13,-0.10363579541444778,1.226925015449524
methodB,truesmile,5,14,-0.03813095763325691,1.3014450073242188
methodB,truesmile,5,15,-0.04522762447595596,1.3168758153915405
methodB,truesmile,5,16,0.015328309498727322,1.3872178792953491
methodB,truesmile,5,17,0.0054203602485358715,1.313230037689209
methodB,truesmile,5,18,0.07498352974653244,1.1751368045806885
methodB,truesmile,5,19,0.16005228459835052,1.117581844329834
methodB,ambiguous,0,0,0.0,0.0
methodB,ambiguous,0,1,0.0037963413633406162,0.20781563222408295
methodB,ambiguous,0,2,-0.007535031996667385,0.22310417890548706
methodB,ambiguous,0,3,-0.016926757991313934,0.20298577845096588
methodB,ambiguous,0,4,-0.04398004338145256,0.267038494348526
methodB,ambiguous,0,5,-0.0014811079017817974,0.4067700207233429
methodB,ambiguous,0,6,0.016399307176470757,0.5825909972190857
methodB,ambiguous,0,7,0.08740053325891495,0.7312397956848145
methodB,ambiguous,0,8,0.173225536942482,0.7877304553985596
methodB,ambiguous,0,9,0.20619311928749084,0.8198408484458923
methodB,ambiguous,0,10,0.20985500514507294,0.817208468914032
methodB,ambiguous,0,11,0.201864555478096,0.8641062378883362
methodB,ambiguous,0,12,0.15563800930976868,0.8552618026733398
methodB,ambiguous,0,13,0.13664868474006653,0.8234822154045105
methodB,ambiguous,0,14,0.16965363919734955,0.8105219006538391
methodB,ambiguous,0,15,0.1604287177324295,0.8055099844932556
methodB,ambiguous,0,16,0.1857975572347641,0.8323776721954346
methodB,ambiguous,0,17,0.21305571496486664,0.8181062340736389
methodB,ambiguous,0,18,0.23941919207572937,0.8111198544502258
methodB,ambiguous,0,19,0.2066849172115326,0.7485390305519104
