method,anchor_class,target_class,sequence_id,time_index,difference_norm
methodB,ambiguous,polite,6,11,0.44752201437950134
methodB,ambiguous,polite,6,12,0.4385959208011627
methodB,ambiguous,polite,6,13,0.46489453315734863
methodB,ambiguous,polite,6,14,0.4617209732532501
methodB,ambiguous,polite,6,15,0.4373089373111725
methodB,ambiguous,polite,6,16,0.5009983777999878
methodB,ambiguous,polite,6,17,0.4872097671031952
methodB,ambiguous,polite,6,18,0.46499961614608765
methodB,ambiguous,polite,6,19,0.4404621124267578
methodB,polite,polite,7,0,0.13109663128852844
methodB,polite,polite,7,1,0.08350277692079544
methodB,polite,polite,7,2,0.23018617928028107
methodB,polite,polite,7,3,0.6354049444198608
methodB,polite,polite,7,4,0.6939608454704285
methodB,polite,polite,7,5,0.6339519023895264
methodB,polite,polite,7,6,0.7363321185112
methodB,polite,polite,7,7,0.7109086513519287
methodB,polite,polite,7,8,0.6382602453231812
methodB,polite,polite,7,9,0.671416163444519
methodB,polite,polite,7,10,0.5823039412498474
methodB,polite,polite,7,11,0.5509918928146362
methodB,polite,polite,7,12,0.596465528011322
methodB,polite,polite,7,13,0.562110185623169
methodB,polite,polite,7,14,0.5710723996162415
methodB,polite,polite,7,15,0.6048494577407837
methodB,polite,polite,7,16,0.6109189987182617
methodB,polite,polite,7,17,0.6518554091453552
methodB,polite,polite,7,18,0.6736993789672852
methodB,polite,polite,7,19,0.6853801012039185
methodB,truesmile,polite,7,0,0.1591573804616928
methodB,truesmile,polite,7,1,0.19336429238319397
methodB,truesmile,polite,7,2,0.38778066635131836
methodB,truesmile,polite,7,3,0.5983532071113586
methodB,truesmile,polite,7,4,0.6287696957588196
methodB,truesmile,polite,7,5,0.6088777184486389
methodB,truesmile,polite,7,6,0.5853334069252014
methodB,truesmile,polite,7,7,0.62392258644104
methodB,truesmile,polite,7,8,0.6148980259895325
methodB,truesmile,polite,7,9,0.6070919036865234
methodB,truesmile,polite,7,10,0.599006712436676
methodB,truesmile,polite,7,11,0.5823264718055725
methodB,truesmile,polite,7,12,0.6198312044143677
methodB,truesmile,polite,7,13,0.6541303992271423
methodB,truesmile,polite,7,14,0.6912218928337097
methodB,truesmile,polite,7,15,0.62618088722229
methodB,truesmile,polite,7,16,0.6601927876472473
methodB,truesmile,polite,7,17,0.6628629565238953
methodB,truesmile,polite,7,18,0.7795210480690002
methodB,truesmile,polite,7,19,0.8268018960952759
methodB,ambiguous,polite,7,0,0.12776215374469757
methodB,ambiguous,polite,7,1,0.08342020958662033
methodB,ambiguous,polite,7,2,0.23818635940551758
methodB,ambiguous,polite,7,3,0.6323695778846741
methodB,ambiguous,polite,7,4,0.6712526082992554
methodB,ambiguous,polite,7,5,0.5986315608024597
methodB,ambiguous,polite,7,6,0.6548159718513489
methodB,ambiguous,polite,7,7,0.6806451082229614
methodB,ambiguous,polite,7,8,0.6364811658859253
methodB,ambiguous,polite,7,9,0.6412917375564575
methodB,ambiguous,polite,7,10,0.6237088441848755
methodB,ambiguous,polite,7,11,0.6062077283859253
methodB,ambiguous,polite,7,12,0.5365111827850342
methodB,ambiguous,polite,7,13,0.4974803328514099
methodB,ambiguous,polite,7,14,0.535683810710907
methodB,ambiguous,polite,7,15,0.5779328942298889
methodB,ambiguous,polite,7,16,0.6082918047904968
methodB,ambiguous,polite,7,17,0.6685410737991333
methodB,ambiguous,polite,7,18,0.6917743682861328
methodB,ambiguous,polite,7,19,0.7120671272277832
methodB,polite,polite,8,0,0.12437354028224945
methodB,polite,polite,8,1,0.11264227330684662
methodB,polite,polite,8,2,0.12919755280017853
methodB,polite,polite,8,3,0.19769687950611115
methodB,polite,polite,8,4,0.2723977565765381
methodB,polite,polite,8,5,0.295814573764801
methodB,polite,polite,8,6,0.48166540265083313
methodB,polite,polite,8,7,0.5309697389602661
methodB,polite,polite,8,8,0.401237815618515
methodB,polite,polite,8,9,0.4033973813056946
methodB,polite,polite,8,10,0.34799250960350037
methodB,polite,polite,8,11,0.38216090202331543
methodB,polite,polite,8,12,0.3897010087966919
methodB,polite,polite,8,13,0.43711358308792114
methodB,polite,polite,8,14,0.4326617121696472
methodB,polite,polite,8,15,0.44068121910095215
methodB,polite,polite,8,16,0.4361235797405243
methodB,polite,polite,8,17,0.42695727944374084
methodB,polite,polite,8,18,0.4465792775154114
methodB,polite,polite,8,19,0.4559628367424011
methodB,truesmile,polite,8,0,0.1647389978170395
methodB,truesmile,polite,8,1,0.21357126533985138
methodB,truesmile,polite,8,2,0.3412149250507355
methodB,truesmile,polite,8,3,0.35861286520957947
methodB,truesmile,polite,8,4,0.4531554579734802
methodB,truesmile,polite,8,5,0.478099524974823
methodB,truesmile,polite,8,6,0.6199599504470825
methodB,truesmile,polite,8,7,0.6468542218208313
methodB,truesmile,polite,8,8,0.5887128114700317
methodB,truesmile,polite,8,9,0.5016708970069885
methodB,truesmile,polite,8,10,0.4970322549343109
methodB,truesmile,polite,8,11,0.4969296455383301
methodB,truesmile,polite,8,12,0.5371909737586975
methodB,truesmile,polite,8,13,0.6259719729423523
methodB,truesmile,polite,8,14,0.6421393752098083
methodB,truesmile,polite,8,15,0.6382373571395874
methodB,truesmile,polite,8,16,0.6508798003196716
methodB,truesmile,polite,8,17,0.6183865666389465
methodB,truesmile,polite,8,18,0.6801167726516724
methodB,truesmile,polite,8,19,0.6941080093383789
methodB,ambiguous,polite,8,0,0.11547285318374634
methodB,ambiguous,polite,8,1,0.1164034754037857
methodB,ambiguous,polite,8,2,0.12937764823436737
methodB,ambiguous,polite,8,3,0.22780907154083252
methodB,ambiguous,polite,8,4,0.25964704155921936
methodB,ambiguous,polite,8,5,0.26539498567581177
methodB,ambiguous,polite,8,6,0.4703809320926666
methodB,ambiguous,polite,8,7,0.5903527140617371
methodB,ambiguous,polite,8,8,0.5547304153442383
methodB,ambiguous,polite,8,9,0.4538887143135071
methodB,ambiguous,polite,8,10,0.3991756737232208
methodB,ambiguous,polite,8,11,0.4165036678314209
methodB,ambiguous,polite,8,12,0.39410659670829773
methodB,ambiguous,polite,8,13,0.46249741315841675
methodB,ambiguous,polite,8,14,0.39261195063591003
methodB,ambiguous,polite,8,15,0.4061543345451355
methodB,ambiguous,polite,8,16,0.4427303075790405
methodB,ambiguous,polite,8,17,0.42556440830230713
methodB,ambiguous,polite,8,18,0.4625535309314728
methodB,ambiguous,polite,8,19,0.45600730180740356
methodB,polite,polite,9,0,0.1528642475605011
methodB,polite,polite,9,1,0.07545088231563568
methodB,polite,polite,9,2,0.2479042410850525
methodB,polite,polite,9,3,0.29246222972869873
methodB,polite,polite,9,4,0.42521077394485474
methodB,polite,polite,9,5,0.533857524394989
methodB,polite,polite,9,6,0.5936876535415649
methodB,polite,polite,9,7,0.6411499381065369
methodB,polite,polite,9,8,0.5630965232849121
methodB,polite,polite,9,9,0.632512092590332
methodB,polite,polite,9,10,0.6173083186149597
methodB,polite,polite,9,11,0.6650885939598083
methodB,polite,polite,9,12,0.6675947308540344
methodB,polite,polite,9,13,0.6903246641159058
methodB,polite,polite,9,14,0.7113621830940247
methodB,polite,polite,9,15,0.6708117723464966
methodB,polite,polite,9,16,0.6713143587112427
methodB,polite,polite,9,17,0.630928635597229
methodB,polite,polite,9,18,0.6217861175537109
methodB,polite,polite,9,19,0.6316282749176025
methodB,truesmile,polite,9,0,0.18174490332603455
methodB,truesmile,polite,9,1,0.18072861433029175
methodB,truesmile,polite,9,2,0.4325675964355469
methodB,truesmile,polite,9,3,0.42894548177719116
methodB,truesmile,polite,9,4,0.6108959317207336
methodB,truesmile,polite,9,5,0.6424129009246826
methodB,truesmile,polite,9,6,0.6267091035842896
methodB,truesmile,polite,9,7,0.6718060374259949
methodB,truesmile,polite,9,8,0.6437694430351257
methodB,truesmile,polite,9,9,0.6519722938537598
methodB,truesmile,polite,9,10,0.6646812558174133
methodB,truesmile,polite,9,11,0.6678917407989502
methodB,truesmile,polite,9,12,0.7003358006477356
methodB,truesmile,polite,9,13,0.6954102516174316
methodB,truesmile,polite,9,14,0.7322611808776855
methodB,truesmile,polite,9,15,0.7502948045730591
methodB,truesmile,polite,9,16,0.7616022825241089
methodB,truesmile,polite,9,17,0.7510485649108887
methodB,truesmile,polite,9,18,0.7128694653511047
methodB,truesmile,polite,9,19,0.7178593277931213
methodB,ambiguous,polite,9,0,0.13985557854175568
methodB,ambiguous,polite,9,1,0.07816968113183975
methodB,ambiguous,polite,9,2,0.24263636767864227
methodB,ambiguous,polite,9,3,0.3212334215641022
methodB,ambiguous,polite,9,4,0.45184049010276794
methodB,ambiguous,polite,9,5,0.5502711534500122
methodB,ambiguous,polite,9,6,0.5875462889671326
methodB,ambiguous,polite,9,7,0.7078346014022827
methodB,ambiguous,polite,9,8,0.6506617665290833
methodB,ambiguous,polite,9,9,0.6947957873344421
methodB,ambiguous,polite,9,10,0.6561728119850159
methodB,ambiguous,polite,9,11,0.7203936576843262
methodB,ambiguous,polite,9,12,0.7013868689537048
methodB,ambiguous,polite,9,13,0.7345059514045715
methodB,ambiguous,polite,9,14,0.7707610130310059
methodB,ambiguous,polite,9,15,0.7287740111351013
methodB,ambiguous,polite,9,16,0.7791752815246582
methodB,ambiguous,polite,9,17,0.7469844818115234
methodB,ambiguous,polite,9,18,0.7320239543914795
methodB,ambiguous,polite,9,19,0.7617428302764893
methodB,polite,truesmile,0,0,0.23458817601203918
methodB,polite,truesmile,0,1,0.22225235402584076
methodB,polite,truesmile,0,2,0.37080147862434387
methodB,polite,truesmile,0,3,0.5087661147117615
methodB,polite,truesmile,0,4,0.5677698850631714
methodB,polite,truesmile,0,5,0.6408714056015015
methodB,polite,truesmile,0,6,0.7205835580825806
methodB,polite,truesmile,0,7,0.7346382737159729
methodB,polite,truesmile,0,8,0.7649140954017639
methodB,polite,truesmile,0,9,0.7992851138114929
methodB,polite,truesmile,0,10,0.8165783882141113
methodB,polite,truesmile,0,11,0.8362709283828735
methodB,polite,truesmile,0,12,0.8269551992416382
methodB,polite,truesmile,0,13,0.8216724395751953
methodB,polite,truesmile,0,14,0.8307114243507385
methodB,polite,truesmile,0,15,0.8353176116943359
methodB,polite,truesmile,0,16,0.8527648448944092
methodB,polite,truesmile,0,17,0.9044721126556396
methodB,polite,truesmile,0,18,0.8640678524971008
methodB,polite,truesmile,0,19,0.8727229237556458
methodB,truesmile,truesmile,0,0,0.2573753893375397
methodB,truesmile,truesmile,0,1,0.2789013981819153
methodB,truesmile,truesmile,0,2,0.5110478401184082
methodB,truesmile,truesmile,0,3,0.614652693271637
methodB,truesmile,truesmile,0,4,0.6353148221969604
methodB,truesmile,truesmile,0,5,0.6640669703483582
methodB,truesmile,truesmile,0,6,0.7200989723205566
methodB,truesmile,truesmile,0,7,0.7379215955734253
methodB,truesmile,truesmile,0,8,0.7106073498725891
methodB,truesmile,truesmile,0,9,0.7456241250038147
methodB,truesmile,truesmile,0,10,0.7942432165145874
methodB,truesmile,truesmile,0,11,0.8597289323806763
methodB,truesmile,truesmile,0,12,0.8748736381530762
methodB,truesmile,truesmile,0,13,0.9041295051574707
methodB,truesmile,truesmile,0,14,0.9829862713813782
methodB,truesmile,truesmile,0,15,0.9264011383056641
methodB,truesmile,truesmile,0,16,0.9374754428863525
methodB,truesmile,truesmile,0,17,0.929011344909668
methodB,truesmile,truesmile,0,18,0.8448858857154846
methodB,truesmile,truesmile,0,19,0.9410591721534729
methodB,ambiguous,truesmile,0,0,0.2210136502981186
methodB,ambiguous,truesmile,0,1,0.21925827860832214
methodB,ambiguous,truesmile,0,2,0.3721700608730316
methodB,ambiguous,truesmile,0,3,0.5226334929466248
methodB,ambiguous,truesmile,0,4,0.542150616645813
methodB,ambiguous,truesmile,0,5,0.6403024792671204
methodB,ambiguous,truesmile,0,6,0.7128721475601196
methodB,ambiguous,truesmile,0,7,0.8015537261962891
methodB,ambiguous,truesmile,0,8,0.8280227184295654
methodB,ambiguous,truesmile,0,9,0.8381505608558655
methodB,ambiguous,truesmile,0,10,0.8734084367752075
methodB,ambiguous,truesmile,0,11,0.9118116497993469
methodB,ambiguous,truesmile,0,12,0.861850917339325
methodB,ambiguous,truesmile,0,13,0.8427687883377075
methodB,ambiguous,truesmile,0,14,0.8536191582679749
methodB,ambiguous,truesmile,0,15,0.8253371715545654
methodB,ambiguous,truesmile,0,16,0.8463629484176636
methodB,ambiguous,truesmile,0,17,0.9124873280525208
methodB,ambiguous,truesmile,0,18,0.8634606599807739
methodB,ambiguous,truesmile,0,19,0.8839886784553528
methodB,polite,truesmile,1,0,0.21592874825000763
methodB,polite,truesmile,1,1,0.3584077060222626
methodB,polite,truesmile,1,2,0.5265443921089172
methodB,polite,truesmile,1,3,0.5379836559295654
methodB,polite,truesmile,1,4,0.6916895508766174
methodB,polite,truesmile,1,5,0.6905109882354736
methodB,polite,truesmile,1,6,0.6941140294075012
methodB,polite,truesmile,1,7,0.6486248970031738
methodB,polite,truesmile,1,8,0.6697825789451599
methodB,polite,truesmile,1,9,0.6928051710128784
methodB,polite,truesmile,1,10,0.6990256905555725
methodB,polite,truesmile,1,11,0.7301780581474304
methodB,polite,truesmile,1,12,0.6964948177337646
methodB,polite,truesmile,1,13,0.670676052570343
methodB,polite,truesmile,1,14,0.7007120847702026
methodB,polite,truesmile,1,15,0.7609890103340149
methodB,polite,truesmile,1,16,0.6936688423156738
methodB,polite,truesmile,1,17,0.9077062606811523
methodB,polite,truesmile,1,18,0.6868188977241516
methodB,polite,truesmile,1,19,0.7937141060829163
methodB,truesmile,truesmile,1,0,0.23621176183223724
methodB,truesmile,truesmile,1,1,0.3642800748348236
methodB,truesmile,truesmile,1,2,0.7064725160598755
methodB,truesmile,truesmile,1,3,0.6629135012626648
methodB,truesmile,truesmile,1,4,0.680831253528595
methodB,truesmile,truesmile,1,5,0.6287057995796204
methodB,truesmile,truesmile,1,6,0.6941547989845276
methodB,truesmile,truesmile,1,7,0.6316599249839783
methodB,truesmile,truesmile,1,8,0.6276388764381409
methodB,truesmile,truesmile,1,9,0.6475047469139099
methodB,truesmile,truesmile,1,10,0.6591070294380188
methodB,truesmile,truesmile,1,11,0.710742712020874
methodB,truesmile,truesmile,1,12,0.6479157209396362
methodB,truesmile,truesmile,1,13,0.6398547291755676
methodB,truesmile,truesmile,1,14,0.7230684161186218
methodB,truesmile,truesmile,1,15,0.683235228061676
methodB,truesmile,truesmile,1,16,0.6276673674583435
methodB,truesmile,truesmile,1,17,0.9135741591453552
methodB,truesmile,truesmile,1,18,0.7762401700019836
methodB,truesmile,truesmile,1,19,0.7725072503089905
methodB,ambiguous,truesmile,1,0,0.23231241106987
methodB,ambiguous,truesmile,1,1,0.36031922698020935
methodB,ambiguous,truesmile,1,2,0.5449475049972534
methodB,ambiguous,truesmile,1,3,0.5454459190368652
methodB,ambiguous,truesmile,1,4,0.6698196530342102
methodB,ambiguous,truesmile,1,5,0.6760961413383484
methodB,ambiguous,truesmile,1,6,0.6912381649017334
methodB,ambiguous,truesmile,1,7,0.6448845267295837
methodB,ambiguous,truesmile,1,8,0.6622321605682373
methodB,ambiguous,truesmile,1,9,0.66690993309021
methodB,ambiguous,truesmile,1,10,0.6837857961654663
methodB,ambiguous,truesmile,1,11,0.6951879262924194
methodB,ambiguous,truesmile,1,12,0.641659140586853
methodB,ambiguous,truesmile,1,13,0.673653244972229
methodB,ambiguous,truesmile,1,14,0.6739881038665771
methodB,ambiguous,truesmile,1,15,0.7372100949287415
methodB,ambiguous,truesmile,1,16,0.720790445804596
methodB,ambiguous,truesmile,1,17,0.9306581020355225
methodB,ambiguous,truesmile,1,18,0.7085168957710266
methodB,ambiguous,truesmile,1,19,0.8084515929222107
methodB,polite,truesmile,2,0,0.15273888409137726
methodB,polite,truesmile,2,1,0.17220266163349152
methodB,polite,truesmile,2,2,0.3523041605949402
methodB,polite,truesmile,2,3,0.34108638763427734
methodB,polite,truesmile,2,4,0.43819981813430786
methodB,polite,truesmile,2,5,0.4605501592159271
methodB,polite,truesmile,2,6,0.5069247484207153
methodB,polite,truesmile,2,7,0.4963275194168091
methodB,polite,truesmile,2,8,0.5145216584205627
methodB,polite,truesmile,2,9,0.46175599098205566
methodB,polite,truesmile,2,10,0.45953211188316345
methodB,polite,truesmile,2,11,0.4424515962600708
methodB,polite,truesmile,2,12,0.5237680673599243
methodB,polite,truesmile,2,13,0.5778651833534241
methodB,polite,truesmile,2,14,0.6603063344955444
methodB,polite,truesmile,2,15,0.6321519613265991
methodB,polite,truesmile,2,16,0.6326245665550232
methodB,polite,truesmile,2,17,0.6149573922157288
methodB,polite,truesmile,2,18,0.6398901343345642
methodB,polite,truesmile,2,19,0.6228260397911072
methodB,truesmile,truesmile,2,0,0.0
methodB,truesmile,truesmile,2,1,0.0
methodB,truesmile,truesmile,2,2,0.0
methodB,truesmile,truesmile,2,3,0.0
methodB,truesmile,truesmile,2,4,0.0
methodB,truesmile,truesmile,2,5,0.0
methodB,truesmile,truesmile,2,6,0.0
methodB,truesmile,truesmile,2,7,0.0
methodB,truesmile,truesmile,2,8,0.0
methodB,truesmile,truesmile,2,9,0.0
methodB,truesmile,truesmile,2,10,0.0
methodB,truesmile,truesmile,2,11,0.0
methodB,truesmile,truesmile,2,12,0.0
methodB,truesmile,truesmile,2,13,0.0
methodB,truesmile,truesmile,2,14,0.0
methodB,truesmile,truesmile,2,15,0.0
methodB,truesmile,truesmile,2,16,0.0
methodB,truesmile,truesmile,2,17,0.0
methodB,truesmile,truesmile,2,18,0.0
methodB,truesmile,truesmile,2,19,0.0
methodB,ambiguous,truesmile,2,0,0.14385072886943817
methodB,ambiguous,truesmile,2,1,0.1663583666086197
methodB,ambiguous,truesmile,2,2,0.3332385718822479
methodB,ambiguous,truesmile,2,3,0.3438009023666382
methodB,ambiguous,truesmile,2,4,0.45939919352531433
methodB,ambiguous,truesmile,2,5,0.4476960599422455
methodB,ambiguous,truesmile,2,6,0.42818254232406616
methodB,ambiguous,truesmile,2,7,0.520243763923645
methodB,ambiguous,truesmile,2,8,0.5418107509613037
methodB,ambiguous,truesmile,2,9,0.4620913565158844
methodB,ambiguous,truesmile,2,10,0.47554317116737366
methodB,ambiguous,truesmile,2,11,0.48827481269836426
methodB,ambiguous,truesmile,2,12,0.5000734329223633
methodB,ambiguous,truesmile,2,13,0.5894539952278137
methodB,ambiguous,truesmile,2,14,0.6714572310447693
methodB,ambiguous,truesmile,2,15,0.6529289484024048
methodB,ambiguous,truesmile,2,16,0.6968859434127808
methodB,ambiguous,truesmile,2,17,0.7084755897521973
methodB,ambiguous,truesmile,2,18,0.7366315126419067
methodB,ambiguous,truesmile,2,19,0.7374159693717957
methodB,polite,truesmile,3,0,0.24227654933929443
methodB,polite,truesmile,3,1,0.21068522334098816
methodB,polite,truesmile,3,2,0.3575201630592346
methodB,polite,truesmile,3,3,0.42478427290916443
methodB,polite,truesmile,3,4,0.5040997862815857
methodB,polite,truesmile,3,5,0.5366488099098206
methodB,polite,truesmile,3,6,0.5980830192565918
methodB,polite,truesmile,3,7,0.6335417032241821
methodB,polite,truesmile,3,8,0.6418702006340027
methodB,polite,truesmile,3,9,0.6801160573959351
methodB,polite,truesmile,3,10,0.6670697331428528
methodB,polite,truesmile,3,11,0.6968286037445068
methodB,polite,truesmile,3,12,0.7398641109466553
methodB,polite,truesmile,3,13,0.7281847596168518
methodB,polite,truesmile,3,14,0.7664121389389038
methodB,polite,truesmile,3,15,0.7721014618873596
methodB,polite,truesmile,3,16,0.7841305732727051
methodB,polite,truesmile,3,17,0.7847516536712646
methodB,polite,truesmile,3,18,0.7725900411605835
methodB,polite,truesmile,3,19,0.7614173293113708
methodB,truesmile,truesmile,3,0,0.24542054533958435
methodB,truesmile,truesmile,3,1,0.2526403069496155
methodB,truesmile,truesmile,3,2,0.4785650372505188
methodB,truesmile,truesmile,3,3,0.49683618545532227
methodB,truesmile,truesmile,3,4,0.5328549742698669
methodB,truesmile,truesmile,3,5,0.5576596856117249
methodB,truesmile,truesmile,3,6,0.6018836498260498
methodB,truesmile,truesmile,3,7,0.6213632225990295
methodB,truesmile,truesmile,3,8,0.6558210253715515
methodB,truesmile,truesmile,3,9,0.7055729627609253
methodB,truesmile,truesmile,3,10,0.6709018349647522
methodB,truesmile,truesmile,3,11,0.7005125284194946
methodB,truesmile,truesmile,3,12,0.7119194269180298
methodB,truesmile,truesmile,3,13,0.779266357421875
methodB,truesmile,truesmile,3,14,0.8616729974746704
methodB,truesmile,truesmile,3,15,0.8143518567085266
methodB,truesmile,truesmile,3,16,0.8471587300300598
methodB,truesmile,truesmile,3,17,0.8448960185050964
methodB,truesmile,truesmile,3,18,0.8496074676513672
methodB,truesmile,truesmile,3,19,0.8460657000541687
methodB,ambiguous,truesmile,3,0,0.23965129256248474
methodB,ambiguous,truesmile,3,1,0.20967420935630798
methodB,ambiguous,truesmile,3,2,0.3573433756828308
methodB,ambiguous,truesmile,3,3,0.4601995646953583
methodB,ambiguous,truesmile,3,4,0.5510935187339783
methodB,ambiguous,truesmile,3,5,0.571624755859375
methodB,ambiguous,truesmile,3,6,0.5935079455375671
methodB,ambiguous,truesmile,3,7,0.6850599646568298
methodB,ambiguous,truesmile,3,8,0.6867232918739319
methodB,ambiguous,truesmile,3,9,0.7011750936508179
methodB,ambiguous,truesmile,3,10,0.6933250427246094
methodB,ambiguous,truesmile,3,11,0.6890531778335571
methodB,ambiguous,truesmile,3,12,0.6845116019248962
methodB,ambiguous,truesmile,3,13,0.6850765347480774
methodB,ambiguous,truesmile,3,14,0.7382131218910217
methodB,ambiguous,truesmile,3,15,0.7012216448783875
methodB,ambiguous,truesmile,3,16,0.705559253692627
methodB,ambiguous,truesmile,3,17,0.7119150757789612
methodB,ambiguous,truesmile,3,18,0.6862646341323853
methodB,ambiguous,truesmile,3,19,0.6970546245574951
methodB,polite,truesmile,4,0,0.2296474575996399
methodB,polite,truesmile,4,1,0.19673201441764832
methodB,polite,truesmile,4,2,0.4689868092536926
methodB,polite,truesmile,4,3,0.8277046084403992
methodB,polite,truesmile,4,4,0.8900668621063232
methodB,polite,truesmile,4,5,0.9402644038200378
methodB,polite,truesmile,4,6,0.9638054370880127
methodB,polite,truesmile,4,7,0.9473863840103149
methodB,polite,truesmile,4,8,0.9472987651824951
methodB,polite,truesmile,4,9,0.8465257287025452
methodB,polite,truesmile,4,10,0.857002854347229
methodB,polite,truesmile,4,11,0.8753241896629333
methodB,polite,truesmile,4,12,0.8761081099510193
methodB,polite,truesmile,4,13,0.913789689540863
methodB,polite,truesmile,4,14,0.9135542511940002
methodB,polite,truesmile,4,15,0.8841325044631958
methodB,polite,truesmile,4,16,0.8853957056999207
methodB,polite,truesmile,4,17,0.8342176079750061
methodB,polite,truesmile,4,18,0.798766553401947
methodB,polite,truesmile,4,19,0.8282480239868164
methodB,truesmile,truesmile,4,0,0.24420486390590668
methodB,truesmile,truesmile,4,1,0.24469947814941406
methodB,truesmile,truesmile,4,2,0.5989972352981567
methodB,truesmile,truesmile,4,3,0.845378041267395
methodB,truesmile,truesmile,4,4,0.8606858849525452
methodB,truesmile,truesmile,4,5,0.8308998346328735
methodB,truesmile,truesmile,4,6,0.8042296767234802
methodB,truesmile,truesmile,4,7,0.8387384414672852
methodB,truesmile,truesmile,4,8,0.8891899585723877
methodB,truesmile,truesmile,4,9,0.8274461627006531
methodB,truesmile,truesmile,4,10,0.7944660186767578
methodB,truesmile,truesmile,4,11,0.7918269634246826
methodB,truesmile,truesmile,4,12,0.7222836017608643
methodB,truesmile,truesmile,4,13,0.7852263450622559
methodB,truesmile,truesmile,4,14,0.8206748962402344
methodB,truesmile,truesmile,4,15,0.7690294981002808
methodB,truesmile,truesmile,4,16,0.7804300785064697
methodB,truesmile,truesmile,4,17,0.7327392101287842
methodB,truesmile,truesmile,4,18,0.8463864326477051
methodB,truesmile,truesmile,4,19,0.8571305871009827
methodB,ambiguous,truesmile,4,0,0.22090783715248108
methodB,ambiguous,truesmile,4,1,0.20200546085834503
methodB,ambiguous,truesmile,4,2,0.46586987376213074
methodB,ambiguous,truesmile,4,3,0.8087679743766785
methodB,ambiguous,truesmile,4,4,0.8304296135902405
methodB,ambiguous,truesmile,4,5,0.8918994069099426
methodB,ambiguous,truesmile,4,6,0.8806062936782837
methodB,ambiguous,truesmile,4,7,0.8907192349433899
methodB,ambiguous,truesmile,4,8,0.9004548192024231
methodB,ambiguous,truesmile,4,9,0.8064138889312744
methodB,ambiguous,truesmile,4,10,0.8285362124443054
methodB,ambiguous,truesmile,4,11,0.83145672082901
methodB,ambiguous,truesmile,4,12,0.7683866024017334
methodB,ambiguous,truesmile,4,13,0.8306596279144287
methodB,ambiguous,truesmile,4,14,0.856995165348053
methodB,ambiguous,truesmile,4,15,0.8072481751441956
methodB,ambiguous,truesmile,4,16,0.8252524733543396
methodB,ambiguous,truesmile,4,17,0.810688853263855
methodB,ambiguous,truesmile,4,18,0.7623830437660217
methodB,ambiguous,truesmile,4,19,0.7810128331184387
methodB,polite,truesmile,5,0,0.3830734193325043
methodB,polite,truesmile,5,1,0.15978363156318665
methodB,polite,truesmile,5,2,0.3660382330417633
methodB,polite,truesmile,5,3,0.37193334102630615
methodB,polite,truesmile,5,4,0.4646294116973877
methodB,polite,truesmile,5,5,0.5016776919364929
methodB,polite,truesmile,5,6,0.5749450325965881
methodB,polite,truesmile,5,7,0.5796475410461426
methodB,polite,truesmile,5,8,0.6395202279090881
methodB,polite,truesmile,5,9,0.5987328886985779
methodB,polite,truesmile,5,10,0.6030497550964355
methodB,polite,truesmile,5,11,0.6118180751800537
methodB,polite,truesmile,5,12,0.6572321653366089
methodB,polite,truesmile,5,13,0.7011715173721313
methodB,polite,truesmile,5,14,0.7003751993179321
methodB,polite,truesmile,5,15,0.7366943359375
methodB,polite,truesmile,5,16,0.7884867191314697
methodB,polite,truesmile,5,17,0.7458170652389526
methodB,polite,truesmile,5,18,0.6912370920181274
methodB,polite,truesmile,5,19,0.6642376780509949
methodB,truesmile,truesmile,5,0,0.4059389531612396
methodB,truesmile,truesmile,5,1,0.2316708266735077
methodB,truesmile,truesmile,5,2,0.4969124495983124
methodB,truesmile,truesmile,5,3,0.5159382224082947
methodB,truesmile,truesmile,5,4,0.6393967866897583
methodB,truesmile,truesmile,5,5,0.6729435920715332
methodB,truesmile,truesmile,5,6,0.7349481582641602
methodB,truesmile,truesmile,5,7,0.7384195923805237
methodB,truesmile,truesmile,5,8,0.7878011465072632
methodB,truesmile,truesmile,5,9,0.6663978099822998
methodB,truesmile,truesmile,5,10,0.6414838433265686
methodB,truesmile,truesmile,5,11,0.6638569235801697
methodB,truesmile,truesmile,5,12,0.7039105296134949
methodB,truesmile,truesmile,5,13,0.7755623459815979
methodB,truesmile,truesmile,5,14,0.8337345123291016
methodB,truesmile,truesmile,5,15,0.8384975790977478
methodB,truesmile,truesmile,5,16,0.8600949048995972
methodB,truesmile,truesmile,5,17,0.8578673601150513
methodB,truesmile,truesmile,5,18,0.867820143699646
methodB,truesmile,truesmile,5,19,0.7998118996620178
methodB,ambiguous,truesmile,5,0,0.38850975036621094
methodB,ambiguous,truesmile,5,1,0.16443108022212982
methodB,ambiguous,truesmile,5,2,0.37149831652641296
methodB,ambiguous,truesmile,5,3,0.38210543990135193
methodB,ambiguous,truesmile,5,4,0.4549456834793091
methodB,ambiguous,truesmile,5,5,0.5176594257354736
methodB,ambiguous,truesmile,5,6,0.6070414185523987
methodB,ambiguous,truesmile,5,7,0.7154344320297241
methodB,ambiguous,truesmile,5,8,0.7512560486793518
methodB,ambiguous,truesmile,5,9,0.6114680171012878
methodB,ambiguous,truesmile,5,10,0.6014117002487183
methodB,ambiguous,truesmile,5,11,0.5671940445899963
methodB,ambiguous,truesmile,5,12,0.5890435576438904
methodB,ambiguous,truesmile,5,13,0.6425623893737793
